D=9;
n=[1 2 5 5 1 3 2 3 1];
N=50;
d=[3 3 4 3 1 2 9 6 5 1 8 4 5 2 7 2 2 8 9 2 3 7 7 6 4 6 7 4 9 3 5 3 1 1 4 6 4 8 7 7 9 7 3 3 8 8 1 3 4 6];
m = [
  [1.00 0.29 0.35 0.31 0.61 0.43 0.18 0.74 0.13 0.35 0.11 0.09 0.73 0.42 0.73 0.93 0.24 0.03 0.49 0.04 0.74 0.99 0.94 0.87 0.89 0.71 0.39 0.97 0.10 0.77 0.49 0.77 0.20 0.78 0.78 0.44 1.00 0.65 0.20 0.13 0.79 0.20 0.88 0.62 0.25 0.70 0.29 0.13 0.70 0.05]
  [0.29 1.00 0.84 0.50 0.57 0.08 0.49 0.78 0.60 0.20 0.26 0.05 0.46 0.97 0.88 0.25 1.00 0.35 0.90 0.91 1.00 0.36 0.44 0.65 0.86 0.99 0.17 0.39 0.82 0.41 0.04 0.38 0.91 0.07 0.76 0.70 0.88 0.69 0.44 0.37 0.79 0.97 0.55 0.22 0.04 0.99 0.29 0.39 0.17 0.43]
  [0.35 0.84 1.00 0.70 0.59 0.33 0.63 0.48 0.47 0.99 0.44 0.06 0.34 0.97 0.56 0.87 1.00 0.70 0.07 0.79 0.61 0.04 0.74 0.80 0.43 0.91 0.03 0.49 0.22 0.86 0.21 0.35 0.05 0.76 0.03 0.33 0.28 0.25 0.22 0.32 0.15 0.92 0.98 0.74 0.45 0.76 0.13 0.45 0.47 0.62]
  [0.31 0.50 0.70 1.00 0.36 0.46 0.37 0.83 0.88 0.70 0.79 0.97 0.39 0.36 0.39 0.20 0.09 0.97 0.41 0.46 0.47 0.09 0.96 0.74 0.75 0.12 0.50 0.02 0.18 0.37 0.69 0.20 0.70 0.70 0.67 0.84 0.73 0.90 0.10 0.13 0.69 0.34 0.50 0.78 0.06 0.76 1.00 0.38 0.94 0.17]
  [0.61 0.57 0.59 0.36 1.00 0.49 0.27 0.53 0.97 0.10 0.13 0.02 0.80 0.22 0.42 0.14 0.78 0.58 0.98 0.82 0.80 0.53 0.99 0.76 0.92 0.76 0.25 0.82 0.34 0.58 0.43 0.55 0.25 0.70 0.08 0.05 0.92 0.91 0.12 0.68 0.88 0.55 0.33 0.03 0.05 0.45 0.17 0.87 0.67 0.55]
  [0.43 0.08 0.33 0.46 0.49 1.00 0.63 0.91 0.74 0.99 0.07 0.44 0.58 0.61 0.62 0.73 0.13 0.29 0.53 0.46 0.87 0.75 0.05 0.46 0.19 0.66 0.25 0.82 0.23 0.48 0.29 0.95 0.01 0.98 0.97 0.50 0.04 0.52 0.61 0.44 0.86 0.25 0.44 1.00 0.27 0.16 0.48 0.21 0.91 0.03]
  [0.18 0.49 0.63 0.37 0.27 0.63 1.00 0.14 0.20 0.30 0.66 0.85 0.89 0.80 0.65 0.01 0.39 0.80 0.85 0.31 0.23 0.65 0.20 0.82 0.48 0.48 0.03 0.47 0.22 0.61 0.94 0.28 0.44 0.21 0.27 0.54 0.96 0.94 0.44 0.08 0.02 0.20 0.22 0.57 0.01 0.72 0.24 0.22 0.93 0.29]
  [0.74 0.78 0.48 0.83 0.53 0.91 0.14 1.00 0.84 0.10 0.85 0.62 0.16 0.29 0.20 0.84 0.13 0.75 0.48 0.49 0.29 0.51 0.85 0.10 0.86 0.62 0.89 0.64 0.19 0.31 0.19 0.93 0.63 0.86 0.91 0.96 0.75 0.01 0.79 0.49 0.27 0.32 0.10 0.16 0.22 0.15 0.32 0.93 0.40 0.11]
  [0.13 0.60 0.47 0.88 0.97 0.74 0.20 0.84 1.00 0.03 0.85 0.22 0.39 0.10 1.00 0.25 0.67 0.80 0.19 0.70 0.81 0.66 0.91 0.57 0.58 0.39 0.48 0.12 0.64 0.31 0.28 0.19 0.47 0.38 0.77 0.16 0.56 0.78 0.05 0.63 0.73 0.73 0.14 0.62 0.79 0.81 0.52 0.86 0.07 0.36]
  [0.35 0.20 0.99 0.70 0.10 0.99 0.30 0.10 0.03 1.00 0.52 0.23 0.81 0.21 0.47 0.71 0.33 0.56 0.90 0.82 0.84 0.59 0.36 0.96 0.51 0.93 0.16 0.35 0.89 0.31 0.69 0.53 0.11 0.48 0.40 0.58 0.82 0.77 0.19 0.08 0.59 0.35 0.96 0.36 0.69 0.49 0.45 0.47 0.08 0.95]
  [0.11 0.26 0.44 0.79 0.13 0.07 0.66 0.85 0.85 0.52 1.00 0.70 0.28 0.29 0.12 0.85 0.80 0.40 0.66 0.71 0.64 0.38 0.85 0.76 0.04 0.72 0.89 0.38 0.48 0.48 0.96 0.16 0.92 0.11 0.41 0.06 0.99 0.22 0.27 0.71 0.35 0.33 0.97 0.42 0.88 0.37 0.65 0.38 0.47 0.96]
  [0.09 0.05 0.06 0.97 0.02 0.44 0.85 0.62 0.22 0.23 0.70 1.00 0.51 0.43 0.73 1.00 0.86 0.25 0.09 0.95 0.74 0.22 0.39 0.26 0.49 0.98 0.10 0.33 0.33 0.15 0.22 0.39 0.24 0.01 0.04 0.90 0.97 0.06 0.58 1.00 0.47 0.12 0.80 0.24 0.72 0.60 0.59 0.09 0.53 0.58]
