D=4;
n=[1 4 3 5];
N=25;
d=[4 3 1 2 4 4 4 4 3 3 1 2 2 3 2 4 4 4 4 3 2 2 1 1 2];
m = [
  [1.00 0.91 0.39 0.88 0.77 0.13 1.00 0.81 0.33 0.30 0.47 0.98 0.44 0.60 0.19 0.48 0.05 0.37 0.52 0.75 0.84 0.62 0.29 0.39 0.10]
  [0.91 1.00 0.28 0.61 0.18 0.82 0.23 0.26 0.11 0.38 0.88 0.28 0.66 0.38 1.00 0.51 0.30 0.66 0.68 0.59 0.61 0.77 0.89 0.93 0.90]
  [0.39 0.28 1.00 0.86 0.23 0.40 0.76 0.60 0.92 0.87 0.62 0.21 0.79 0.97 0.40 0.58 0.87 0.33 0.25 0.00 0.89 0.51 0.48 0.85 0.86]
  [0.88 0.61 0.86 1.00 0.85 0.28 0.12 0.10 0.70 0.28 0.93 0.91 0.65 0.16 0.80 0.41 0.83 0.96 0.68 0.26 0.85 0.69 0.33 0.18 0.09]
  [0.77 0.18 0.23 0.85 1.00 0.21 0.35 0.23 0.93 0.07 0.44 0.13 0.06 0.36 0.25 0.82 0.35 0.33 0.75 1.00 0.98 0.83 0.78 0.07 0.85]
  [0.13 0.82 0.40 0.28 0.21 1.00 0.26 0.93 0.07 0.46 0.69 0.48 0.08 0.07 0.78 0.72 0.07 0.79 0.51 0.77 0.06 0.57 0.89 0.02 0.92]
  [1.00 0.23 0.76 0.12 0.35 0.26 1.00 0.51 0.30 0.39 0.24 0.04 0.53 0.22 0.42 0.59 0.67 0.57 0.44 0.79 0.28 0.02 0.21 0.48 0.17]
  [0.81 0.26 0.60 0.10 0.23 0.93 0.51 1.00 0.58 0.36 0.24 0.55 0.70 0.07 0.40 0.01 0.83 0.27 0.77 0.92 0.77 0.59 0.01 0.09 0.81]
  [0.33 0.11 0.92 0.70 0.93 0.07 0.30 0.58 1.00 0.84 0.32 0.68 0.45 0.04 0.72 0.94 0.77 0.42 0.21 0.42 0.28 0.42 0.60 0.17 0.15]
  [0.30 0.38 0.87 0.28 0.07 0.46 0.39 0.36 0.84 1.00 0.43 0.53 0.94 0.05 0.84 0.16 0.19 0.70 0.50 0.19 0.11 0.18 0.82 0.09 0.40]
  [0.47 0.88 0.62 0.93 0.44 0.69 0.24 0.24 0.32 0.43 1.00 0.05 0.53 0.86 0.70 0.85 0.51 0.27 0.25 0.62 0.31 0.30 0.01 0.46 0.47]
  [0.98 0.28 0.21 0.91 0.13 0.48 0.04 0.55 0.68 0.53 0.05 1.00 0.85 0.89 0.90 0.22 0.33 0.23 0.57 0.92 0.55 0.57 0.75 0.21 0.21]
  [0.44 0.66 0.79 0.65 0.06 0.08 0.53 0.70 0.45 0.94 0.53 0.85 1.00 0.56 0.92 0.88 0.23 0.12 0.22 0.60 0.56 0.50 0.40 0.52 0.22]
  [0.60 0.38 0.97 0.16 0.36 0.07 0.22 0.07 0.04 0.05 0.86 0.89 0.56 1.00 0.60 0.07 0.85 0.75 0.86 0.55 0.33 0.39 0.66 0.68 0.74]
  [0.19 1.00 0.40 0.80 0.25 0.78 0.42 0.40 0.72 0.84 0.70 0.90 0.92 0.60 1.00 0.44 0.65 0.16 0.42 0.38 0.07 0.16 0.36 0.13 0.82]
  [0.48 0.51 0.58 0.41 0.82 0.72 0.59 0.01 0.94 0.16 0.85 0.22 0.88 0.07 0.44 1.00 0.50 0.07 0.31 0.96 0.32 0.49 0.67 0.90 0.08]
  [0.05 0.30 0.87 0.83 0.35 0.07 0.67 0.83 0.77 0.19 0.51 0.33 0.23 0.85 0.65 0.50 1.00 0.99 0.29 0.55 0.15 0.78 0.88 0.36 0.06]
  [0.37 0.66 0.33 0.96 0.33 0.79 0.57 0.27 0.42 0.70 0.27 0.23 0.12 0.75 0.16 0.07 0.99 1.00 0.45 0.92 0.45 0.10 0.42 0.54 1.00]
  [0.52 0.68 0.25 0.68 0.75 0.51 0.44 0.77 0.21 0.50 0.25 0.57 0.22 0.86 0.42 0.31 0.29 0.45 1.00 0.40 0.42 0.31 0.63 0.96 0.51]
  [0.75 0.59 0.00 0.26 1.00 0.77 0.79 0.92 0.42 0.19 0.62 0.92 0.60 0.55 0.38 0.96 0.55 0.92 0.40 1.00 0.31 0.49 0.24 0.17 0.32]
  [0.84 0.61 0.89 0.85 0.98 0.06 0.28 0.77 0.28 0.11 0.31 0.55 0.56 0.33 0.07 0.32 0.15 0.45 0.42 0.31 1.00 0.89 0.71 0.47 0.31]
  [0.62 0.77 0.51 0.69 0.83 0.57 0.02 0.59 0.42 0.18 0.30 0.57 0.50 0.39 0.16 0.49 0.78 0.10 0.31 0.49 0.89 1.00 0.95 0.29 0.41]
  [0.29 0.89 0.48 0.33 0.78 0.89 0.21 0.01 0.60 0.82 0.01 0.75 0.40 0.66 0.36 0.67 0.88 0.42 0.63 0.24 0.71 0.95 1.00 0.75 0.45]
  [0.39 0.93 0.85 0.18 0.07 0.02 0.48 0.09 0.17 0.09 0.46 0.21 0.52 0.68 0.13 0.90 0.36 0.54 0.96 0.17 0.47 0.29 0.75 1.00 0.28]
  [0.10 0.90 0.86 0.09 0.85 0.92 0.17 0.81 0.15 0.40 0.47 0.21 0.22 0.74 0.82 0.08 0.06 1.00 0.51 0.32 0.31 0.41 0.45 0.28 1.00]
];
