D=7;
n=[6 2 2 1 1 7 4];
N=50;
d=[3 1 2 6 2 1 7 1 6 7 3 5 7 4 7 2 6 6 4 3 1 4 7 1 4 4 1 1 6 1 4 6 5 3 1 2 6 6 2 5 6 1 6 2 2 1 5 7 1 1];
m = [
  [1.00 0.37 0.51 0.92 0.88 0.46 0.98 0.03 0.62 0.56 0.73 0.33 0.67 0.26 0.49 0.72 0.26 1.00 0.22 0.76 0.06 0.38 0.40 0.99 0.02 0.03 0.26 0.53 0.75 0.96 0.35 0.57 0.99 0.78 0.34 0.49 0.33 0.83 0.27 0.25 0.54 0.17 0.07 0.22 0.73 0.74 0.92 0.50 0.08 0.48]
  [0.37 1.00 0.26 0.69 0.51 0.90 0.49 0.57 0.91 0.91 0.36 0.14 0.44 0.83 0.45 0.40 0.78 0.81 0.26 0.68 0.53 0.21 0.64 0.45 0.21 0.05 0.62 0.39 0.47 0.19 0.77 0.94 0.44 0.97 0.94 0.15 0.13 0.52 0.64 0.99 0.29 0.98 0.04 0.46 0.72 0.89 0.47 0.97 0.21 0.66]
  [0.51 0.26 1.00 0.69 0.93 0.36 0.09 0.52 0.14 0.62 0.13 0.60 0.13 0.45 0.40 0.74 0.18 0.92 0.60 0.19 0.27 0.76 0.29 0.81 0.41 0.40 0.29 0.20 0.47 0.62 0.73 0.38 0.06 0.48 0.88 0.42 0.51 0.68 0.93 0.29 0.49 0.31 0.43 0.43 0.79 0.32 0.69 0.78 0.09 0.62]
  [0.92 0.69 0.69 1.00 0.47 0.99 0.63 0.58 0.14 0.66 0.58 0.90 0.86 0.78 0.75 0.79 0.72 0.37 0.45 0.38 0.29 0.01 0.88 0.09 0.23 0.62 0.47 0.04 0.95 0.27 0.83 0.21 0.92 0.05 0.17 0.20 0.80 0.03 0.66 0.52 0.67 0.28 0.51 0.41 0.51 0.65 0.14 0.16 0.71 0.51]
  [0.88 0.51 0.93 0.47 1.00 0.43 0.96 0.55 0.16 0.17 0.18 0.25 0.49 0.90 0.45 0.57 0.00 0.83 0.86 0.99 0.99 0.58 0.18 0.01 0.16 0.60 0.17 0.40 0.35 0.89 0.19 0.57 0.51 0.54 0.90 0.68 0.73 0.49 0.11 0.31 0.58 0.82 0.83 0.82 0.75 0.85 0.43 0.64 0.00 0.59]
  [0.46 0.90 0.36 0.99 0.43 1.00 0.27 0.29 0.22 0.77 0.85 0.40 0.31 0.38 0.94 0.39 0.23 0.55 0.88 0.59 0.17 0.73 0.91 0.54 0.56 0.14 0.05 0.75 0.15 0.71 0.76 0.31 0.11 0.73 0.62 0.09 0.98 0.31 0.62 0.85 0.15 0.44 0.85 0.78 0.53 0.70 0.49 1.00 0.99 0.01]
  [0.98 0.49 0.09 0.63 0.96 0.27 1.00 0.88 0.56 0.35 0.40 0.24 0.29 0.44 0.70 0.01 0.52 0.44 0.63 0.41 0.41 0.35 0.06 0.90 0.98 0.37 0.30 1.00 0.39 0.62 0.58 0.33 0.51 0.36 0.82 0.16 0.86 0.58 0.13 0.44 0.57 0.54 0.43 0.63 0.50 0.60 0.36 0.40 0.09 0.33]
  [0.03 0.57 0.52 0.58 0.55 0.29 0.88 1.00 0.12 0.41 0.28 0.78 0.45 0.23 0.94 0.18 0.68 0.22 0.54 0.14 0.12 0.36 0.92 0.14 0.65 0.53 0.49 0.95 0.74 0.36 0.51 0.32 0.10 0.82 0.76 0.01 0.25 0.09 0.25 0.76 0.31 0.75 0.27 0.81 0.29 0.07 0.80 0.33 0.47 0.37]
