D=2;
n=[5 1];
N=40;
d=[2 1 1 1 2 1 2 1 2 2 1 1 1 1 1 2 1 1 2 1 1 2 1 2 2 2 1 1 1 1 2 2 1 1 1 1 1 2 1 2];
m = [
  [1.00 0.03 0.07 0.86 0.31 0.28 0.97 0.85 0.46 0.65 0.67 0.92 0.55 0.23 0.36 0.35 0.91 0.25 0.93 0.35 0.03 0.36 0.41 0.68 0.17 0.51 0.89 0.11 0.45 0.74 0.01 0.55 0.40 0.09 0.52 0.10 0.80 0.64 0.64 0.43]
  [0.03 1.00 0.05 0.85 0.66 0.71 0.97 0.33 0.78 0.20 0.02 0.96 0.18 0.76 0.07 0.96 0.21 0.64 0.20 0.71 0.99 0.06 0.60 0.19 0.34 0.17 0.38 0.26 0.31 0.99 0.74 0.25 0.22 0.11 0.46 1.00 0.73 0.72 0.71 0.32]
  [0.07 0.05 1.00 0.42 0.82 0.46 0.58 0.05 0.68 0.93 0.30 0.19 0.02 0.17 0.58 0.19 0.05 0.88 0.70 0.41 0.53 0.52 0.14 0.47 0.72 0.75 0.98 0.52 0.38 0.73 0.43 0.07 0.72 0.47 0.33 0.29 0.07 0.94 0.80 0.78]
  [0.86 0.85 0.42 1.00 0.62 0.10 0.42 0.26 0.37 0.92 0.82 0.18 0.50 0.59 0.52 0.67 0.05 0.06 0.32 0.87 0.26 0.39 0.37 0.59 0.40 0.79 0.02 0.60 0.42 0.81 0.87 0.95 0.81 0.10 0.92 0.63 0.23 0.04 0.61 0.01]
  [0.31 0.66 0.82 0.62 1.00 0.82 0.74 0.41 0.25 0.93 0.67 0.73 0.58 0.51 0.39 0.81 0.37 0.45 0.38 0.99 0.18 0.34 0.71 0.83 0.39 0.53 0.51 0.81 0.24 0.54 0.72 0.26 0.56 0.52 0.40 0.41 0.84 0.69 0.34 0.62]
  [0.28 0.71 0.46 0.10 0.82 1.00 0.38 0.49 0.76 0.53 0.33 0.62 0.66 0.04 0.39 0.44 0.98 0.64 0.13 0.21 0.46 0.76 0.94 0.08 0.77 0.85 0.85 1.00 0.97 0.79 0.57 0.04 0.25 0.98 0.14 0.20 0.23 0.02 0.31 0.37]
  [0.97 0.97 0.58 0.42 0.74 0.38 1.00 0.90 0.83 0.25 0.72 0.55 0.85 0.06 0.87 0.68 0.90 0.82 0.92 0.38 0.10 0.67 0.39 1.00 0.08 0.49 0.66 0.41 0.94 0.78 0.07 0.68 0.41 0.50 0.31 0.58 0.04 0.99 0.79 0.00]
  [0.85 0.33 0.05 0.26 0.41 0.49 0.90 1.00 0.31 0.61 0.28 0.49 0.88 0.02 0.49 0.45 0.09 0.43 0.58 0.45 0.74 0.68 0.64 0.70 0.51 0.91 0.30 0.32 0.31 0.81 0.24 0.32 0.64 0.46 0.54 0.35 0.33 0.82 0.89 0.32]
  [0.46 0.78 0.68 0.37 0.25 0.76 0.83 0.31 1.00 0.86 0.54 0.83 0.18 0.65 0.41 0.76 0.17 0.35 0.74 0.81 0.10 0.47 0.29 0.16 0.51 0.11 0.28 0.07 0.34 0.33 0.18 0.04 0.65 0.36 0.19 0.36 0.20 0.34 0.81 0.55]
  [0.65 0.20 0.93 0.92 0.93 0.53 0.25 0.61 0.86 1.00 0.51 0.82 0.01 0.44 0.80 0.67 0.23 0.67 0.45 0.27 0.50 0.67 0.10 0.50 0.24 0.43 0.83 0.87 0.52 0.31 0.11 0.66 0.77 0.72 0.61 0.26 0.24 0.76 0.20 0.36]
  [0.67 0.02 0.30 0.82 0.67 0.33 0.72 0.28 0.54 0.51 1.00 0.28 0.52 0.62 0.28 0.42 0.89 0.86 0.29 0.55 0.89 0.20 0.64 0.64 0.37 0.05 0.57 0.07 0.05 0.37 0.89 0.78 0.21 0.34 0.38 0.31 0.47 0.49 0.95 0.33]
  [0.92 0.96 0.19 0.18 0.73 0.62 0.55 0.49 0.83 0.82 0.28 1.00 0.66 0.06 0.39 0.97 0.39 0.73 0.02 0.99 0.37 0.03 0.45 0.69 0.45 0.46 0.11 0.64 0.66 0.69 0.25 0.94 0.92 0.57 0.20 0.09 0.14 0.83 0.18 0.48]
  [0.55 0.18 0.02 0.50 0.58 0.66 0.85 0.88 0.18 0.01 0.52 0.66 1.00 0.65 0.43 0.85 0.01 0.22 0.87 0.96 0.73 0.87 0.72 0.98 0.25 0.01 0.65 0.03 0.29 0.26 0.04 0.95 0.11 0.56 0.07 0.85 0.96 0.09 0.23 0.93]
  [0.23 0.76 0.17 0.59 0.51 0.04 0.06 0.02 0.65 0.44 0.62 0.06 0.65 1.00 0.99 0.71 0.92 0.22 0.34 0.30 0.71 0.04 0.43 0.48 0.79 0.18 0.62 0.20 0.69 0.41 0.13 0.65 0.50 0.48 0.35 0.41 0.16 0.91 0.74 0.28]
  [0.36 0.07 0.58 0.52 0.39 0.39 0.87 0.49 0.41 0.80 0.28 0.39 0.43 0.99 1.00 0.10 0.51 0.33 0.60 0.18 0.33 0.40 0.21 0.47 0.20 0.57 0.32 0.33 0.59 0.05 0.96 0.11 0.85 0.09 0.24 0.22 0.69 0.54 0.27 0.73]
  [0.35 0.96 0.19 0.67 0.81 0.44 0.68 0.45 0.76 0.67 0.42 0.97 0.85 0.71 0.10 1.00 0.86 0.98 0.94 0.52 0.22 0.89 0.44 0.16 0.26 0.94 0.22 0.50 0.04 0.68 0.75 0.26 0.23 0.56 0.97 0.85 0.92 0.68 0.97 0.20]
  [0.91 0.21 0.05 0.05 0.37 0.98 0.90 0.09 0.17 0.23 0.89 0.39 0.01 0.92 0.51 0.86 1.00 0.87 0.18 0.78 0.01 0.61 0.55 0.25 0.59 0.06 0.88 0.85 0.61 0.32 0.56 0.01 0.68 0.46 0.04 0.09 0.53 0.95 0.29 0.58]
  [0.25 0.64 0.88 0.06 0.45 0.64 0.82 0.43 0.35 0.67 0.86 0.73 0.22 0.22 0.33 0.98 0.87 1.00 0.48 0.37 0.42 0.64 0.07 0.13 0.99 0.57 0.44 0.66 0.66 0.44 0.39 0.64 0.68 0.93 0.89 0.72 0.92 0.91 0.31 0.21]
  [0.93 0.20 0.70 0.32 0.38 0.13 0.92 0.58 0.74 0.45 0.29 0.02 0.87 0.34 0.60 0.94 0.18 0.48 1.00 0.44 0.90 0.61 0.95 0.71 0.54 0.45 0.53 0.82 0.58 0.18 0.33 0.60 0.83 0.47 0.54 0.46 0.34 0.06 0.18 0.83]
  [0.35 0.71 0.41 0.87 0.99 0.21 0.38 0.45 0.81 0.27 0.55 0.99 0.96 0.30 0.18 0.52 0.78 0.37 0.44 1.00 0.34 0.37 0.37 0.37 0.60 0.38 0.77 0.69 0.01 0.34 0.43 0.18 0.25 0.51 0.91 0.35 0.78 0.95 0.66 0.19]
  [0.03 0.99 0.53 0.26 0.18 0.46 0.10 0.74 0.10 0.50 0.89 0.37 0.73 0.71 0.33 0.22 0.01 0.42 0.90 0.34 1.00 0.26 0.16 0.26 0.73 0.07 0.78 0.41 0.57 0.36 0.51 0.18 0.63 0.60 0.03 0.68 0.65 0.50 0.51 0.92]
  [0.36 0.06 0.52 0.39 0.34 0.76 0.67 0.68 0.47 0.67 0.20 0.03 0.87 0.04 0.40 0.89 0.61 0.64 0.61 0.37 0.26 1.00 0.16 0.04 0.16 0.87 0.38 0.90 0.83 0.08 0.84 0.78 0.23 0.91 0.17 0.85 0.60 0.55 0.31 0.44]
  [0.41 0.60 0.14 0.37 0.71 0.94 0.39 0.64 0.29 0.10 0.64 0.45 0.72 0.43 0.21 0.44 0.55 0.07 0.95 0.37 0.16 0.16 1.00 0.42 0.06 1.00 0.93 0.89 0.68 0.20 0.52 0.77 0.64 0.73 0.21 0.24 0.04 0.01 0.63 0.80]
  [0.68 0.19 0.47 0.59 0.83 0.08 1.00 0.70 0.16 0.50 0.64 0.69 0.98 0.48 0.47 0.16 0.25 0.13 0.71 0.37 0.26 0.04 0.42 1.00 0.34 0.70 0.05 0.71 0.90 0.39 0.30 0.50 0.12 0.04 0.91 0.99 0.59 0.24 0.15 0.20]
  [0.17 0.34 0.72 0.40 0.39 0.77 0.08 0.51 0.51 0.24 0.37 0.45 0.25 0.79 0.20 0.26 0.59 0.99 0.54 0.60 0.73 0.16 0.06 0.34 1.00 0.43 0.82 0.79 0.58 0.96 0.84 0.49 0.62 0.75 0.20 0.06 0.15 0.37 0.58 0.63]
  [0.51 0.17 0.75 0.79 0.53 0.85 0.49 0.91 0.11 0.43 0.05 0.46 0.01 0.18 0.57 0.94 0.06 0.57 0.45 0.38 0.07 0.87 1.00 0.70 0.43 1.00 0.71 0.84 0.17 0.84 0.40 0.51 0.70 0.14 0.47 0.62 0.41 0.75 0.31 0.72]
  [0.89 0.38 0.98 0.02 0.51 0.85 0.66 0.30 0.28 0.83 0.57 0.11 0.65 0.62 0.32 0.22 0.88 0.44 0.53 0.77 0.78 0.38 0.93 0.05 0.82 0.71 1.00 0.42 0.62 0.14 0.97 0.87 0.06 0.00 0.80 0.92 0.01 0.46 0.00 0.69]
  [0.11 0.26 0.52 0.60 0.81 1.00 0.41 0.32 0.07 0.87 0.07 0.64 0.03 0.20 0.33 0.50 0.85 0.66 0.82 0.69 0.41 0.90 0.89 0.71 0.79 0.84 0.42 1.00 0.12 0.84 0.15 0.96 0.37 0.97 0.43 0.12 0.49 0.04 0.42 0.55]
  [0.45 0.31 0.38 0.42 0.24 0.97 0.94 0.31 0.34 0.52 0.05 0.66 0.29 0.69 0.59 0.04 0.61 0.66 0.58 0.01 0.57 0.83 0.68 0.90 0.58 0.17 0.62 0.12 1.00 0.63 0.35 0.72 0.74 0.42 0.05 0.05 0.55 0.54 0.60 0.46]
  [0.74 0.99 0.73 0.81 0.54 0.79 0.78 0.81 0.33 0.31 0.37 0.69 0.26 0.41 0.05 0.68 0.32 0.44 0.18 0.34 0.36 0.08 0.20 0.39 0.96 0.84 0.14 0.84 0.63 1.00 0.49 0.88 0.41 0.60 0.43 0.34 0.89 0.43 0.28 0.07]
  [0.01 0.74 0.43 0.87 0.72 0.57 0.07 0.24 0.18 0.11 0.89 0.25 0.04 0.13 0.96 0.75 0.56 0.39 0.33 0.43 0.51 0.84 0.52 0.30 0.84 0.40 0.97 0.15 0.35 0.49 1.00 0.44 0.91 0.93 0.19 0.80 0.71 0.72 0.67 0.80]
  [0.55 0.25 0.07 0.95 0.26 0.04 0.68 0.32 0.04 0.66 0.78 0.94 0.95 0.65 0.11 0.26 0.01 0.64 0.60 0.18 0.18 0.78 0.77 0.50 0.49 0.51 0.87 0.96 0.72 0.88 0.44 1.00 0.50 0.00 1.00 0.09 0.47 0.55 0.78 0.53]
  [0.40 0.22 0.72 0.81 0.56 0.25 0.41 0.64 0.65 0.77 0.21 0.92 0.11 0.50 0.85 0.23 0.68 0.68 0.83 0.25 0.63 0.23 0.64 0.12 0.62 0.70 0.06 0.37 0.74 0.41 0.91 0.50 1.00 0.08 0.24 0.14 0.95 0.73 0.40 0.81]
