D=4;
n=[3 4 1 2];
N=25;
d=[3 3 3 4 4 3 2 1 2 1 2 3 1 1 2 4 2 1 1 2 4 2 2 1 1];
m = [
  [1.00 0.91 0.15 0.11 0.36 0.24 0.14 0.91 0.98 0.60 0.71 0.16 0.70 0.16 0.63 0.10 0.82 0.25 0.69 0.65 0.66 0.37 0.26 0.39 0.39]
  [0.91 1.00 0.42 0.15 0.42 0.23 0.07 0.66 0.37 0.79 0.69 0.09 0.99 0.05 0.38 0.92 0.99 0.21 0.26 0.88 0.86 0.93 0.70 0.02 0.03]
  [0.15 0.42 1.00 0.67 0.34 0.80 0.04 0.53 0.47 0.91 0.09 0.13 0.45 0.00 0.38 0.99 0.94 0.14 0.86 0.10 0.68 0.71 0.53 0.75 0.70]
  [0.11 0.15 0.67 1.00 0.22 0.41 0.90 0.86 0.03 0.39 0.10 0.65 0.88 0.87 0.56 0.32 0.67 0.08 0.06 0.52 0.55 0.72 0.98 0.49 0.21]
  [0.36 0.42 0.34 0.22 1.00 0.38 0.54 0.26 0.31 0.18 0.38 0.95 0.67 0.01 0.13 0.69 0.74 0.65 0.07 0.48 0.93 0.59 0.12 0.15 0.73]
  [0.24 0.23 0.80 0.41 0.38 1.00 0.75 0.23 0.44 0.48 0.67 0.34 0.27 0.30 0.74 0.23 0.07 0.47 0.86 0.59 0.68 0.09 0.54 0.84 0.73]
  [0.14 0.07 0.04 0.90 0.54 0.75 1.00 0.12 0.45 0.56 0.37 0.09 0.45 0.38 0.24 0.67 0.77 0.59 0.06 0.80 0.19 0.79 0.62 0.35 0.64]
  [0.91 0.66 0.53 0.86 0.26 0.23 0.12 1.00 0.54 0.76 0.18 0.06 0.72 0.81 0.16 0.12 0.62 0.37 0.42 0.90 0.56 0.06 0.37 0.49 0.14]
  [0.98 0.37 0.47 0.03 0.31 0.44 0.45 0.54 1.00 0.34 0.57 0.36 0.81 0.02 0.20 0.62 0.90 0.88 0.34 0.20 0.72 0.78 0.52 0.51 0.42]
  [0.60 0.79 0.91 0.39 0.18 0.48 0.56 0.76 0.34 1.00 0.41 0.09 0.84 0.75 0.25 0.16 0.28 0.78 0.19 0.11 0.58 0.84 0.57 0.56 0.48]
  [0.71 0.69 0.09 0.10 0.38 0.67 0.37 0.18 0.57 0.41 1.00 0.49 0.17 0.54 0.13 0.22 0.18 0.57 0.12 0.13 0.61 0.94 0.18 0.91 0.30]
  [0.16 0.09 0.13 0.65 0.95 0.34 0.09 0.06 0.36 0.09 0.49 1.00 0.65 0.67 0.30 0.85 0.36 0.23 0.31 0.16 0.92 0.55 0.73 0.26 0.41]
  [0.70 0.99 0.45 0.88 0.67 0.27 0.45 0.72 0.81 0.84 0.17 0.65 1.00 0.08 0.50 0.92 0.66 0.88 0.05 0.92 0.68 0.30 0.10 0.20 0.01]
  [0.16 0.05 0.00 0.87 0.01 0.30 0.38 0.81 0.02 0.75 0.54 0.67 0.08 1.00 0.86 0.52 0.72 0.14 0.38 0.78 0.52 0.20 0.46 0.71 0.34]
  [0.63 0.38 0.38 0.56 0.13 0.74 0.24 0.16 0.20 0.25 0.13 0.30 0.50 0.86 1.00 0.40 0.97 0.70 0.06 0.12 0.15 0.18 0.57 0.52 0.39]
  [0.10 0.92 0.99 0.32 0.69 0.23 0.67 0.12 0.62 0.16 0.22 0.85 0.92 0.52 0.40 1.00 0.81 0.97 0.80 0.56 0.44 0.35 0.09 0.44 0.12]
  [0.82 0.99 0.94 0.67 0.74 0.07 0.77 0.62 0.90 0.28 0.18 0.36 0.66 0.72 0.97 0.81 1.00 0.94 0.94 0.43 0.59 0.73 0.70 0.26 0.26]
  [0.25 0.21 0.14 0.08 0.65 0.47 0.59 0.37 0.88 0.78 0.57 0.23 0.88 0.14 0.70 0.97 0.94 1.00 0.06 0.97 0.35 0.31 0.41 0.03 0.39]
  [0.69 0.26 0.86 0.06 0.07 0.86 0.06 0.42 0.34 0.19 0.12 0.31 0.05 0.38 0.06 0.80 0.94 0.06 1.00 0.43 0.76 0.23 0.11 0.38 0.80]
  [0.65 0.88 0.10 0.52 0.48 0.59 0.80 0.90 0.20 0.11 0.13 0.16 0.92 0.78 0.12 0.56 0.43 0.97 0.43 1.00 0.39 0.50 0.47 0.66 0.52]
  [0.66 0.86 0.68 0.55 0.93 0.68 0.19 0.56 0.72 0.58 0.61 0.92 0.68 0.52 0.15 0.44 0.59 0.35 0.76 0.39 1.00 0.39 0.59 0.22 0.56]
  [0.37 0.93 0.71 0.72 0.59 0.09 0.79 0.06 0.78 0.84 0.94 0.55 0.30 0.20 0.18 0.35 0.73 0.31 0.23 0.50 0.39 1.00 0.10 0.08 0.33]
  [0.26 0.70 0.53 0.98 0.12 0.54 0.62 0.37 0.52 0.57 0.18 0.73 0.10 0.46 0.57 0.09 0.70 0.41 0.11 0.47 0.59 0.10 1.00 0.98 0.59]
  [0.39 0.02 0.75 0.49 0.15 0.84 0.35 0.49 0.51 0.56 0.91 0.26 0.20 0.71 0.52 0.44 0.26 0.03 0.38 0.66 0.22 0.08 0.98 1.00 0.45]
  [0.39 0.03 0.70 0.21 0.73 0.73 0.64 0.14 0.42 0.48 0.30 0.41 0.01 0.34 0.39 0.12 0.26 0.39 0.80 0.52 0.56 0.33 0.59 0.45 1.00]
];
