D = 6;
n = [4 3 7 4 4 2];
N = 50;
d = [3 1 4 5 6 4 5 3 4 3 1 3 5 4 3 6 5 6 1 2 5 3 1 1 6 6 4 5 1 2 2 5 1 3 6 4 1 1 4 5 2 2 6 3 4 4 1 6 3 4];
m = [
  [1.00 0.95 0.78 0.52 0.45 0.41 0.18 0.94 0.05 0.20 0.69 0.87 0.58 0.00 0.18 0.49 0.70 0.06 0.87 0.71 0.58 0.31 0.02 0.80 0.03 0.52 0.00 0.78 0.88 0.30 0.43 0.59 0.31 0.42 1.00 0.07 0.70 0.88 0.01 0.83 0.12 0.39 0.13 0.76 0.38 0.73 0.22 0.09 0.03 0.35]
  [0.95 1.00 0.33 0.39 0.66 0.98 0.08 0.60 0.03 0.86 0.70 0.21 0.24 0.06 0.98 0.47 0.22 0.34 0.19 0.44 0.08 0.68 0.82 0.28 0.02 0.69 0.21 0.23 0.94 0.75 0.72 0.73 0.95 0.66 0.14 0.19 0.86 0.01 0.92 0.11 0.30 0.20 0.77 0.43 0.39 0.03 0.74 0.23 0.30 0.64]
  [0.78 0.33 1.00 0.37 0.16 0.24 0.86 0.16 0.88 0.45 0.90 0.69 0.91 0.58 0.77 0.90 0.53 0.71 0.33 0.59 0.25 0.20 0.28 0.49 0.86 0.91 0.40 0.93 0.97 0.25 0.19 0.22 0.93 0.80 0.24 0.86 0.13 0.67 0.95 0.46 0.42 0.46 0.42 0.69 0.21 0.22 0.96 0.80 0.08 0.41]
  [0.52 0.39 0.37 1.00 0.89 0.59 0.51 0.66 0.18 0.73 0.42 0.17 0.97 0.04 0.50 0.26 0.51 0.30 0.10 0.65 0.71 0.28 0.76 0.97 0.45 0.32 0.58 0.84 0.54 0.95 0.94 0.76 0.23 0.06 0.51 0.24 0.90 0.37 0.32 1.00 0.79 0.40 0.79 0.49 0.56 0.13 0.43 0.18 0.89 0.79]
  [0.45 0.66 0.16 0.89 1.00 0.59 0.12 0.74 0.89 0.11 0.91 0.70 0.58 0.67 0.42 0.53 0.41 0.66 0.84 0.02 0.27 0.04 0.51 0.40 0.92 0.75 0.19 0.75 0.55 0.59 0.33 0.09 0.94 0.44 0.06 0.75 0.04 0.18 0.26 0.38 0.41 0.14 0.66 0.84 0.64 0.69 0.34 0.78 0.49 0.33]
  [0.41 0.98 0.24 0.59 0.59 1.00 0.25 0.88 0.12 0.94 0.20 0.07 0.60 0.88 0.84 0.04 0.98 0.15 0.57 0.24 0.66 0.78 0.84 0.35 0.09 0.68 0.74 0.26 0.34 0.23 0.70 0.21 0.23 0.82 0.82 0.75 0.09 0.30 0.32 0.37 0.35 0.56 0.71 0.68 0.82 0.62 0.69 0.89 0.37 0.65]
  [0.18 0.08 0.86 0.51 0.12 0.25 1.00 0.61 0.69 0.24 0.93 0.65 0.00 0.39 0.44 0.02 0.72 0.11 0.95 0.57 0.72 0.11 0.04 0.26 0.03 0.64 0.06 0.42 0.16 0.39 0.72 0.03 0.48 0.17 0.49 0.89 0.85 0.85 0.18 0.38 0.34 0.22 0.17 0.38 0.23 0.83 0.89 0.07 0.56 0.95]
  [0.94 0.60 0.16 0.66 0.74 0.88 0.61 1.00 0.78 0.79 0.78 0.49 0.01 0.44 0.26 0.69 0.96 0.67 0.16 0.91 0.97 0.12 0.75 0.64 0.36 0.63 0.22 0.55 0.62 0.73 0.53 0.56 0.83 0.93 0.19 0.15 0.74 0.39 0.94 0.83 0.48 0.40 0.55 0.83 0.16 0.76 0.76 0.55 0.88 0.18]
  [0.05 0.03 0.88 0.18 0.89 0.12 0.69 0.78 1.00 0.69 0.02 0.73 0.82 0.13 1.00 0.93 0.37 0.47 0.04 0.52 0.11 0.26 0.99 0.99 0.57 0.85 0.93 0.08 0.91 0.23 0.86 0.82 0.99 0.19 0.93 0.56 0.28 0.62 0.73 0.39 0.36 0.14 0.08 0.04 0.80 0.28 0.62 0.64 0.38 0.51]
  [0.20 0.86 0.45 0.73 0.11 0.94 0.24 0.79 0.69 1.00 0.57 0.36 0.42 0.15 0.78 0.60 0.28 0.59 0.36 0.19 0.22 0.70 0.71 0.45 0.23 0.59 0.52 0.04 0.63 0.55 0.89 0.66 0.71 0.33 0.97 0.59 0.33 0.36 0.15 0.29 0.30 0.65 0.88 0.00 0.30 0.16 0.43 0.17 0.14 0.61]
