D = 2;
n = [18 9];
N = 50;
d = [1 1 2 2 2 1 2 2 1 1 2 2 1 2 2 2 1 2 2 2 2 2 1 1 2 1 1 2 2 1 2 1 2 1 1 2 2 2 2 1 1 1 1 1 2 2 1 1 1 1];
m = [
  [1.00 0.85 0.63 0.62 0.26 0.54 0.29 0.11 0.64 0.10 0.83 0.51 0.42 0.69 0.52 0.80 0.82 0.04 0.04 0.61 0.34 0.81 0.18 0.18 0.34 0.45 0.41 0.02 0.75 0.93 0.24 0.12 0.89 0.97 0.91 0.37 0.94 0.49 0.49 0.67 0.47 0.43 0.63 0.83 0.89 0.77 0.48 0.49 0.62 0.79]
  [0.85 1.00 0.28 0.79 0.99 0.79 0.09 0.04 0.82 0.77 0.62 0.66 0.83 0.49 0.42 0.73 0.96 0.13 0.38 0.02 0.52 0.14 0.91 0.59 0.11 0.90 0.58 0.09 0.47 0.31 0.99 0.61 0.87 0.80 0.11 0.37 0.12 0.23 0.94 0.68 0.57 0.75 0.06 0.53 0.39 0.44 0.24 0.46 0.16 0.67]
  [0.63 0.28 1.00 0.54 0.34 0.03 0.81 0.30 0.55 0.63 0.75 0.38 0.28 0.71 0.14 0.15 0.08 0.78 0.95 0.29 0.03 0.56 0.16 0.38 0.91 0.22 0.27 0.98 0.78 0.23 0.28 0.95 0.41 0.56 0.84 0.99 0.06 0.27 0.58 0.87 0.79 0.97 0.37 0.42 0.71 0.73 0.80 0.13 0.70 0.05]
  [0.62 0.79 0.54 1.00 0.22 0.19 0.47 0.46 0.88 0.73 0.25 0.51 0.86 0.16 0.86 0.47 0.55 0.60 0.77 0.69 0.74 0.04 0.12 0.32 0.24 0.33 0.36 0.76 0.51 0.26 0.55 0.93 0.82 0.74 0.45 0.61 0.52 0.02 0.56 0.19 0.18 0.61 0.34 0.48 0.90 0.81 0.81 0.43 0.17 0.74]
  [0.26 0.99 0.34 0.22 1.00 0.67 0.05 0.09 0.16 0.16 0.96 0.90 0.29 0.05 0.49 0.92 0.24 0.21 0.02 0.21 0.68 0.74 0.13 0.15 0.27 0.04 0.23 0.91 0.17 0.80 0.25 0.42 0.86 0.92 0.02 0.19 0.43 0.22 0.12 0.60 0.80 0.97 0.99 0.74 0.59 0.72 0.82 0.19 0.30 0.44]
  [0.54 0.79 0.03 0.19 0.67 1.00 0.45 0.01 0.76 0.48 0.38 0.20 0.70 0.39 0.08 0.68 0.85 0.58 0.62 0.54 0.98 0.02 0.72 0.63 0.85 0.82 0.18 0.64 0.05 0.40 0.69 0.76 0.58 0.49 0.90 0.30 0.32 0.60 0.38 0.08 0.11 0.12 0.89 0.96 0.32 0.40 0.36 0.32 0.45 0.61]
  [0.29 0.09 0.81 0.47 0.05 0.45 1.00 0.12 0.35 0.94 0.83 0.24 0.45 0.34 0.83 0.98 0.75 0.23 0.03 0.32 0.62 0.41 0.83 0.30 0.18 0.52 0.20 0.83 0.71 0.23 0.70 0.05 0.27 0.17 0.87 0.06 0.78 0.67 0.22 0.25 0.52 0.91 0.12 0.34 0.34 0.97 0.78 0.99 0.70 0.38]
  [0.11 0.04 0.30 0.46 0.09 0.01 0.12 1.00 0.44 0.31 0.93 0.77 0.55 0.09 0.23 0.28 0.08 0.74 0.21 0.49 0.42 0.98 0.79 0.04 0.58 0.93 0.31 0.89 0.14 0.03 0.06 0.49 0.77 0.15 0.69 0.26 0.95 0.19 0.94 0.38 0.38 0.17 0.28 0.23 0.94 0.14 0.03 0.59 0.83 0.19]
  [0.64 0.82 0.55 0.88 0.16 0.76 0.35 0.44 1.00 0.20 0.72 0.05 0.22 0.94 0.90 0.47 0.93 0.47 0.35 0.26 0.50 0.28 0.85 0.70 0.30 0.76 0.95 0.51 0.02 0.50 0.83 0.04 0.88 0.63 0.46 0.89 0.68 0.79 0.56 0.49 0.37 0.00 0.19 0.56 0.65 0.69 0.21 0.65 0.51 0.58]
  [0.10 0.77 0.63 0.73 0.16 0.48 0.94 0.31 0.20 1.00 0.09 0.83 0.50 0.70 0.01 0.09 0.89 0.41 0.41 0.20 0.16 0.75 0.08 0.19 0.85 0.29 0.23 0.77 0.23 0.38 0.42 0.31 0.57 0.97 0.20 0.12 0.24 0.77 0.40 0.73 0.69 0.31 0.97 0.73 0.47 0.65 0.04 0.19 0.46 0.45]
  [0.83 0.62 0.75 0.25 0.96 0.38 0.83 0.93 0.72 0.09 1.00 0.04 0.34 0.18 0.45 0.31 0.18 0.20 0.57 0.38 0.05 0.34 0.33 0.08 0.51 0.82 0.06 0.86 0.01 0.73 0.55 0.40 0.18 0.84 0.61 0.60 0.05 0.40 0.33 0.84 0.42 0.60 0.49 0.76 0.03 0.13 0.46 0.44 0.98 0.57]
  [0.51 0.66 0.38 0.51 0.90 0.20 0.24 0.77 0.05 0.83 0.04 1.00 0.99 0.92 0.05 0.06 0.06 0.12 0.63 0.88 0.76 0.14 0.81 0.80 1.00 0.29 0.27 0.21 0.44 0.49 0.68 0.57 0.39 0.06 0.04 0.75 0.78 0.24 0.86 0.29 0.37 0.05 0.36 0.08 0.42 0.23 0.01 0.66 0.18 0.93]
  [0.42 0.83 0.28 0.86 0.29 0.70 0.45 0.55 0.22 0.50 0.34 0.99 1.00 0.17 0.11 0.04 0.01 0.14 0.20 0.62 0.51 0.43 0.72 0.21 0.29 0.93 0.63 0.39 0.68 0.57 0.33 0.74 0.13 0.46 0.04 0.33 0.28 0.23 0.99 0.70 0.09 0.69 0.29 0.73 0.87 0.39 0.66 0.36 0.75 0.94]
  [0.69 0.49 0.71 0.16 0.05 0.39 0.34 0.09 0.94 0.70 0.18 0.92 0.17 1.00 0.77 0.01 0.40 0.68 0.90 0.97 0.62 0.45 0.42 0.69 0.94 0.91 0.14 0.63 0.40 0.49 0.63 0.09 0.31 0.58 0.33 0.83 0.52 0.47 0.52 0.19 0.87 0.71 0.34 0.23 0.20 0.59 0.67 0.12 0.20 0.63]
  [0.52 0.42 0.14 0.86 0.49 0.08 0.83 0.23 0.90 0.01 0.45 0.05 0.11 0.77 1.00 0.80 0.73 0.81 0.49 0.81 0.14 0.35 0.90 0.23 0.90 0.17 0.45 0.72 0.81 0.54 0.79 0.40 0.76 0.52 0.59 0.62 0.81 0.45 0.68 0.75 0.79 0.37 0.16 0.44 0.97 0.48 0.61 0.09 0.01 0.52]
  [0.80 0.73 0.15 0.47 0.92 0.68 0.98 0.28 0.47 0.09 0.31 0.06 0.04 0.01 0.80 1.00 0.10 0.05 0.80 0.35 0.63 0.18 0.54 0.75 0.50 0.29 0.93 0.31 0.58 0.33 0.05 0.82 0.95 0.25 0.43 0.62 0.20 0.10 0.06 0.62 0.09 0.37 0.15 0.89 0.17 0.96 0.87 0.66 0.77 0.53]
  [0.82 0.96 0.08 0.55 0.24 0.85 0.75 0.08 0.93 0.89 0.18 0.06 0.01 0.40 0.73 0.10 1.00 0.54 0.29 0.58 0.39 0.54 0.13 0.48 0.25 0.82 0.39 0.09 0.36 0.88 0.45 0.45 0.61 0.22 1.00 0.25 0.11 0.23 0.61 0.14 0.49 0.92 0.06 0.08 0.18 0.15 0.43 0.50 0.94 0.80]
  [0.04 0.13 0.78 0.60 0.21 0.58 0.23 0.74 0.47 0.41 0.20 0.12 0.14 0.68 0.81 0.05 0.54 1.00 0.44 0.12 0.17 0.58 0.14 0.10 0.07 0.17 0.60 0.47 0.20 0.54 0.46 0.83 0.19 0.60 0.78 0.43 0.89 0.59 0.62 0.94 0.66 0.87 0.78 0.30 0.31 0.68 0.86 0.32 0.39 0.61]
  [0.04 0.38 0.95 0.77 0.02 0.62 0.03 0.21 0.35 0.41 0.57 0.63 0.20 0.90 0.49 0.80 0.29 0.44 1.00 0.46 0.92 0.38 0.95 0.98 0.58 0.49 0.16 0.81 0.66 0.99 0.30 0.83 0.19 0.94 0.47 0.03 0.49 0.59 0.58 0.53 0.22 0.67 0.31 0.27 0.74 0.91 0.18 0.87 0.27 0.55]
  [0.61 0.02 0.29 0.69 0.21 0.54 0.32 0.49 0.26 0.20 0.38 0.88 0.62 0.97 0.81 0.35 0.58 0.12 0.46 1.00 0.09 0.44 0.20 0.53 0.77 0.33 0.54 0.62 0.20 0.85 0.37 0.37 0.54 0.04 0.96 0.55 0.83 0.31 0.02 0.19 0.11 0.02 0.11 0.85 0.05 0.27 0.39 0.86 0.05 0.84]
  [0.34 0.52 0.03 0.74 0.68 0.98 0.62 0.42 0.50 0.16 0.05 0.76 0.51 0.62 0.14 0.63 0.39 0.17 0.92 0.09 1.00 0.93 0.94 0.72 0.27 0.18 0.50 0.69 0.82 0.59 0.87 0.38 0.63 0.21 0.49 0.98 0.42 0.57 0.48 0.34 0.07 0.45 0.34 0.48 0.66 0.62 0.09 0.56 0.66 0.84]
  [0.81 0.14 0.56 0.04 0.74 0.02 0.41 0.98 0.28 0.75 0.34 0.14 0.43 0.45 0.35 0.18 0.54 0.58 0.38 0.44 0.93 1.00 0.24 0.39 0.62 0.38 0.46 0.93 0.70 0.12 0.92 0.47 0.13 0.32 0.36 0.86 0.96 0.38 0.82 0.52 0.34 0.06 0.59 0.74 0.10 0.87 0.64 0.42 0.01 0.64]
  [0.18 0.91 0.16 0.12 0.13 0.72 0.83 0.79 0.85 0.08 0.33 0.81 0.72 0.42 0.90 0.54 0.13 0.14 0.95 0.20 0.94 0.24 1.00 0.43 0.61 0.55 0.46 0.15 0.66 0.28 0.39 0.10 0.47 0.55 0.30 0.51 0.27 0.31 0.11 0.96 0.94 0.82 0.85 0.54 0.73 0.89 0.10 0.36 0.91 0.61]
  [0.18 0.59 0.38 0.32 0.15 0.63 0.30 0.04 0.70 0.19 0.08 0.80 0.21 0.69 0.23 0.75 0.48 0.10 0.98 0.53 0.72 0.39 0.43 1.00 0.37 0.16 0.87 0.13 0.39 0.30 0.50 0.08 0.50 0.92 0.73 0.67 0.95 0.63 0.36 0.80 0.68 0.56 0.34 0.49 0.99 0.81 0.24 0.74 0.11 0.35]
  [0.34 0.11 0.91 0.24 0.27 0.85 0.18 0.58 0.30 0.85 0.51 1.00 0.29 0.94 0.90 0.50 0.25 0.07 0.58 0.77 0.27 0.62 0.61 0.37 1.00 0.16 0.64 0.72 0.91 0.87 0.27 0.31 0.97 0.55 0.92 0.73 0.36 0.96 0.50 0.90 0.24 0.88 0.83 0.44 0.32 0.96 0.92 0.07 0.30 0.07]
  [0.45 0.90 0.22 0.33 0.04 0.82 0.52 0.93 0.76 0.29 0.82 0.29 0.93 0.91 0.17 0.29 0.82 0.17 0.49 0.33 0.18 0.38 0.55 0.16 0.16 1.00 0.97 0.25 0.68 0.28 0.73 0.03 0.09 0.31 0.07 0.57 0.32 0.22 0.42 0.41 0.70 0.28 0.09 0.39 0.97 0.45 0.82 0.66 0.16 0.47]
