D = 7;
n = [5 1 7 3 3 5 3];
N = 50;
d = [1 4 1 7 3 1 6 1 6 7 4 7 5 1 1 4 6 3 5 6 1 5 6 3 3 3 3 2 4 7 1 5 3 6 5 6 3 3 5 7 6 6 3 2 4 1 1 7 2 7];
m = [
  [1.00 0.74 0.48 0.04 0.23 0.23 0.66 0.64 0.39 0.54 0.91 0.37 0.45 0.53 0.60 0.51 0.55 0.95 0.69 0.56 0.42 0.58 0.08 0.18 0.60 0.05 0.56 0.54 0.67 0.07 0.70 0.51 0.04 0.38 0.05 0.69 0.28 0.37 0.01 0.58 0.60 0.01 0.98 0.15 0.35 0.40 0.78 0.16 0.93 0.33]
  [0.74 1.00 0.14 0.53 0.34 0.71 0.13 0.88 0.01 0.10 0.59 0.17 0.86 0.15 0.55 0.38 0.03 0.40 0.49 0.03 0.40 0.71 0.41 0.52 0.15 0.02 0.09 0.74 0.73 0.92 0.82 0.71 0.12 0.93 0.44 0.05 0.21 0.74 0.93 0.98 0.21 0.24 0.81 0.05 0.37 0.30 0.55 0.86 0.69 0.33]
  [0.48 0.14 1.00 0.28 0.34 0.41 0.35 0.53 0.75 0.64 0.04 0.24 0.27 0.47 0.91 0.98 0.73 0.87 0.15 0.66 0.13 0.90 0.79 0.17 0.91 0.98 0.36 0.71 0.54 0.33 0.57 0.26 0.20 0.38 0.99 0.46 0.83 0.15 0.62 0.97 0.26 0.73 0.18 0.49 0.20 0.37 0.50 0.67 0.94 0.01]
  [0.04 0.53 0.28 1.00 0.51 0.49 0.13 0.63 0.53 0.23 0.58 0.17 0.53 0.25 0.85 1.00 0.90 0.51 0.45 0.04 0.62 0.85 0.79 0.90 0.70 0.25 0.15 0.87 0.40 0.01 0.56 0.15 0.38 0.52 0.16 0.76 0.76 0.95 0.29 0.21 0.63 0.90 0.26 0.44 0.70 0.99 0.83 0.64 0.17 0.18]
  [0.23 0.34 0.34 0.51 1.00 0.90 0.03 0.39 0.13 0.69 0.15 0.79 0.70 0.61 0.18 0.65 0.09 0.64 0.76 0.75 0.31 0.53 0.24 0.99 0.49 0.70 0.72 0.57 0.59 0.24 0.74 0.94 0.78 0.31 0.33 0.75 0.63 0.40 0.63 0.08 0.94 0.07 0.86 0.38 0.11 0.37 0.86 0.96 0.99 0.88]
  [0.23 0.71 0.41 0.49 0.90 1.00 0.12 0.06 0.16 0.58 0.45 0.79 0.15 0.03 0.25 0.08 0.41 0.66 0.10 0.98 0.54 0.66 0.41 0.67 0.08 0.98 0.62 0.69 0.86 0.30 0.23 0.69 0.14 0.60 0.84 0.54 0.38 0.82 0.23 0.06 0.61 0.15 0.58 0.87 0.27 0.55 0.45 0.52 0.50 0.40]
  [0.66 0.13 0.35 0.13 0.03 0.12 1.00 0.78 0.13 0.69 0.68 0.03 0.49 0.95 0.68 0.12 0.66 0.54 0.17 0.44 0.12 0.42 0.89 0.04 0.21 0.49 0.74 0.54 0.96 0.64 0.76 0.29 0.93 0.70 0.89 0.11 0.36 0.54 0.97 0.65 0.01 0.80 0.60 1.00 0.08 0.07 0.03 0.72 0.53 1.00]
  [0.64 0.88 0.53 0.63 0.39 0.06 0.78 1.00 0.05 0.95 0.74 0.90 0.20 0.35 0.82 0.93 0.03 0.04 0.22 0.18 0.54 0.19 0.16 0.36 0.64 0.40 0.93 0.99 0.55 0.85 0.93 0.27 0.30 0.80 0.33 0.39 0.59 0.36 0.96 0.98 0.71 0.88 0.63 0.36 0.82 0.91 0.28 0.36 0.02 0.10]
  [0.39 0.01 0.75 0.53 0.13 0.16 0.13 0.05 1.00 0.51 0.99 0.02 0.14 0.30 0.59 0.64 0.60 0.34 0.49 0.64 0.88 0.66 0.97 0.40 0.27 0.94 0.52 0.54 0.64 0.50 0.05 0.87 0.98 0.38 0.93 0.13 0.13 0.23 0.66 0.41 0.53 0.89 0.10 0.09 0.42 0.10 0.89 0.57 0.61 0.63]
  [0.54 0.10 0.64 0.23 0.69 0.58 0.69 0.95 0.51 1.00 0.02 0.58 0.03 0.70 0.18 0.09 0.80 0.07 0.32 0.14 0.42 0.90 0.32 0.39 0.05 0.48 0.39 0.07 0.63 0.40 0.12 0.02 0.68 0.86 0.80 0.53 0.48 0.85 0.65 0.04 0.28 0.43 0.43 0.50 0.26 0.58 0.37 0.99 0.18 0.64]
  [0.91 0.59 0.04 0.58 0.15 0.45 0.68 0.74 0.99 0.02 1.00 0.15 0.61 0.19 0.38 0.44 0.59 0.27 0.78 0.56 0.14 0.64 0.51 0.87 0.31 0.29 0.13 0.95 0.88 0.61 0.13 0.54 0.62 0.18 0.64 0.64 0.99 0.16 0.35 0.27 0.00 0.12 0.20 0.30 0.21 0.91 0.00 0.34 0.81 0.65]
