D = 4;
n = [9 8 12 8];
N = 50;
d = [1 3 4 1 4 3 2 2 1 2 1 2 3 1 3 2 2 3 1 3 4 4 2 2 1 4 2 3 1 3 2 1 4 1 4 4 3 4 2 3 1 1 1 3 4 2 3 3 3 4];
m = [
  [1.00 0.57 0.69 0.29 0.04 0.79 0.06 0.01 0.65 0.78 0.47 0.90 0.02 0.87 0.33 0.05 0.01 0.63 0.82 0.58 0.69 0.70 0.08 0.52 0.20 0.03 0.30 0.78 0.59 0.72 0.92 0.79 0.01 0.07 0.72 0.11 0.27 0.17 0.80 0.74 0.16 0.36 0.86 0.80 0.20 0.32 0.69 0.90 0.21 0.04]
  [0.57 1.00 0.84 0.41 0.59 0.00 0.97 0.66 0.45 0.36 0.97 0.06 0.64 0.78 0.07 0.98 0.09 0.94 0.98 0.76 0.10 0.06 0.33 0.28 0.32 0.10 1.00 0.95 0.87 0.56 0.87 1.00 0.20 0.86 0.71 0.59 0.66 0.83 0.96 0.36 0.42 0.79 0.58 0.01 0.36 0.30 0.07 0.66 0.60 0.24]
  [0.69 0.84 1.00 0.80 0.69 0.08 0.56 0.84 0.41 0.09 0.19 0.74 0.42 0.82 0.75 0.68 0.34 0.85 0.63 0.83 0.94 0.77 0.76 0.84 0.31 0.12 0.51 0.23 0.43 0.61 0.33 0.39 0.99 0.46 0.14 0.10 0.28 0.31 0.87 0.19 0.51 0.38 0.14 0.45 0.70 0.71 0.13 0.08 0.25 0.53]
  [0.29 0.41 0.80 1.00 0.33 0.70 0.46 0.23 0.36 0.17 0.64 0.71 0.62 0.17 0.21 0.30 0.01 0.67 0.90 0.75 0.47 0.65 0.56 0.16 0.48 0.91 0.61 0.81 0.94 0.26 0.62 0.78 0.96 0.11 0.51 0.33 0.55 0.88 0.64 0.22 0.60 0.66 0.14 0.90 0.31 0.60 0.40 0.99 0.67 1.00]
  [0.04 0.59 0.69 0.33 1.00 0.15 0.09 0.96 0.82 0.81 0.44 0.46 0.15 0.62 0.77 0.81 0.48 0.65 0.08 0.33 0.04 0.41 0.68 0.93 0.81 0.65 0.35 0.08 0.03 0.63 0.08 0.41 0.75 0.67 0.74 0.05 0.51 0.78 0.06 0.47 0.38 0.53 0.81 0.51 0.99 0.25 0.65 1.00 0.46 0.81]
  [0.79 0.00 0.08 0.70 0.15 1.00 0.21 0.93 0.31 0.40 0.09 0.35 0.64 0.89 0.05 0.68 0.81 0.28 0.35 0.15 0.51 0.20 0.72 0.37 0.87 0.27 0.48 0.56 0.05 0.67 0.16 0.99 0.65 0.77 0.83 0.12 0.69 0.45 0.61 0.50 0.36 0.35 0.35 0.37 0.82 0.76 0.78 0.58 0.93 0.31]
  [0.06 0.97 0.56 0.46 0.09 0.21 1.00 0.24 0.45 0.50 0.92 0.39 0.54 0.08 0.72 0.01 0.63 0.07 0.81 0.42 0.16 0.05 0.85 0.88 0.12 0.86 0.19 0.36 0.52 0.42 0.68 0.80 0.63 0.02 0.30 0.04 0.68 0.31 0.34 0.50 0.92 0.34 0.91 0.43 0.27 0.69 0.85 0.29 0.43 0.65]
  [0.01 0.66 0.84 0.23 0.96 0.93 0.24 1.00 0.70 0.50 0.17 0.18 0.02 0.00 0.69 0.79 0.94 0.62 0.44 0.35 0.76 0.69 0.62 0.35 0.64 0.90 0.04 0.57 0.75 0.00 0.90 0.46 0.38 0.72 0.17 0.11 0.47 0.84 0.48 0.67 0.34 0.54 0.47 0.43 0.71 0.61 0.25 0.13 0.69 0.93]
  [0.65 0.45 0.41 0.36 0.82 0.31 0.45 0.70 1.00 0.59 0.08 0.12 0.14 0.83 0.89 0.19 0.63 0.99 0.01 0.35 0.31 0.43 0.28 0.04 0.10 0.45 0.60 0.88 0.91 0.20 0.77 0.50 0.53 0.62 0.17 0.98 0.36 0.42 0.28 0.68 0.94 0.24 0.14 0.39 0.20 0.23 0.83 0.47 0.39 0.99]
  [0.78 0.36 0.09 0.17 0.81 0.40 0.50 0.50 0.59 1.00 0.74 0.62 0.95 0.66 0.24 0.13 0.44 0.09 0.93 0.48 0.68 0.44 0.32 0.25 0.64 0.51 0.37 0.78 0.42 0.24 0.40 0.36 0.49 0.87 0.13 0.99 0.61 0.74 0.07 0.91 0.84 0.75 0.41 0.24 0.72 0.22 0.65 0.14 0.66 0.49]
  [0.47 0.97 0.19 0.64 0.44 0.09 0.92 0.17 0.08 0.74 1.00 0.52 0.56 0.66 0.83 0.46 0.98 0.37 0.77 0.23 0.08 0.20 0.63 0.91 0.87 0.42 0.68 0.47 0.07 0.85 0.67 0.47 0.75 0.26 0.63 0.34 0.43 0.33 0.33 0.66 0.04 0.68 0.68 0.24 0.66 0.91 0.67 0.93 0.66 0.19]
  [0.90 0.06 0.74 0.71 0.46 0.35 0.39 0.18 0.12 0.62 0.52 1.00 0.66 0.42 0.24 0.29 0.65 0.10 0.89 0.29 0.60 0.09 0.18 0.98 0.01 0.71 0.25 0.42 0.27 0.74 0.13 0.88 0.92 0.43 0.42 0.49 0.54 0.94 0.50 0.20 0.90 0.76 0.14 0.31 0.71 0.92 0.56 0.10 0.93 0.13]
  [0.02 0.64 0.42 0.62 0.15 0.64 0.54 0.02 0.14 0.95 0.56 0.66 1.00 0.60 0.01 0.09 0.33 0.89 0.65 0.87 0.99 0.43 0.38 0.98 0.26 0.94 0.19 0.63 0.37 0.35 0.76 0.49 0.43 0.09 0.95 0.95 0.94 0.06 0.37 0.40 0.14 0.98 0.71 0.56 0.79 0.27 0.54 0.14 0.42 0.78]
  [0.87 0.78 0.82 0.17 0.62 0.89 0.08 0.00 0.83 0.66 0.66 0.42 0.60 1.00 0.83 0.10 0.97 0.86 0.49 0.57 0.53 0.22 0.18 0.87 0.72 0.46 0.11 0.63 0.29 0.53 0.36 0.71 0.10 0.90 0.66 0.03 0.22 0.33 0.25 0.54 0.44 0.09 0.22 0.23 0.23 0.07 0.36 0.12 0.16 0.89]
