D = 4;
n = [8 3 5 2];
N = 50;
d = [1 4 1 1 3 4 3 2 3 1 2 4 1 3 1 1 1 1 2 1 2 1 1 4 4 3 3 1 3 4 3 1 2 4 4 3 1 2 1 3 3 2 4 1 1 1 4 4 1 3];
m = [
  [1.00 0.75 0.26 0.14 0.38 0.58 0.10 0.84 0.16 0.87 0.33 0.51 1.00 0.33 0.41 0.47 0.47 0.04 0.29 0.62 0.92 0.76 0.15 0.11 0.06 0.82 0.49 0.98 0.20 0.25 0.91 0.23 0.08 0.63 0.11 0.05 0.77 0.04 0.98 0.07 0.01 0.90 0.87 0.45 0.98 0.17 0.33 0.72 0.50 0.38]
  [0.75 1.00 0.11 0.33 0.07 0.62 0.21 0.63 0.60 0.73 0.04 0.76 0.55 0.22 0.05 0.06 0.35 0.82 0.01 0.16 0.50 0.45 0.70 0.12 0.43 0.29 0.29 0.43 0.99 0.27 0.83 0.48 0.65 0.94 0.64 0.91 0.64 0.41 0.33 0.82 0.52 0.86 0.89 0.82 0.10 0.34 0.49 0.01 0.45 0.09]
  [0.26 0.11 1.00 0.07 0.41 0.75 0.26 0.10 0.30 0.82 0.81 0.80 0.40 0.54 0.64 0.54 0.04 0.98 0.72 0.08 0.76 0.58 0.42 0.42 0.76 0.92 0.67 0.62 0.29 0.91 0.88 0.17 0.24 0.52 0.13 0.98 0.17 0.52 0.48 0.09 0.29 0.35 0.71 0.86 0.81 0.23 0.18 0.78 0.75 0.65]
  [0.14 0.33 0.07 1.00 0.35 0.36 0.80 0.81 0.12 0.57 0.73 0.48 0.02 0.63 0.54 0.64 0.56 0.63 0.04 0.20 0.22 0.21 1.00 0.93 0.66 0.70 0.27 0.91 0.59 0.73 0.59 0.07 0.33 0.07 0.65 0.09 0.63 0.15 0.56 0.45 0.21 0.59 0.61 0.33 0.75 0.47 0.30 0.22 0.29 0.49]
  [0.38 0.07 0.41 0.35 1.00 0.88 0.16 0.04 0.36 0.66 0.53 0.22 0.99 0.75 0.09 0.80 0.35 0.95 0.12 0.14 0.31 0.22 0.15 0.83 0.78 0.75 0.81 0.38 0.08 0.21 0.97 1.00 0.54 0.82 0.10 0.72 0.59 0.80 0.64 0.39 0.48 0.67 0.46 0.31 0.10 0.24 0.30 0.33 0.68 0.47]
  [0.58 0.62 0.75 0.36 0.88 1.00 0.32 0.17 0.83 0.65 0.59 0.98 0.85 0.06 0.79 0.95 0.66 0.21 0.95 0.68 0.48 0.23 0.82 0.71 0.06 0.63 0.96 0.02 0.57 0.33 0.40 0.33 0.37 0.44 0.68 0.84 0.12 0.36 0.71 0.77 0.61 0.88 0.16 0.45 0.58 0.45 0.13 0.63 0.46 0.45]
  [0.10 0.21 0.26 0.80 0.16 0.32 1.00 0.28 0.14 0.00 0.60 0.41 0.69 0.44 0.22 0.61 0.89 0.36 0.34 0.13 0.57 0.67 0.81 0.06 0.46 0.75 0.78 0.09 0.63 0.25 0.01 0.68 0.69 0.91 0.87 0.20 0.03 0.08 0.34 0.96 0.87 0.59 0.58 0.49 0.68 0.25 0.67 0.24 0.07 0.98]
  [0.84 0.63 0.10 0.81 0.04 0.17 0.28 1.00 0.80 0.06 0.71 0.44 0.64 0.60 0.25 0.06 0.63 0.98 0.72 0.29 0.00 0.59 0.74 0.56 0.67 0.52 0.92 0.27 0.69 0.83 0.06 0.78 0.81 0.14 0.12 0.87 0.23 0.14 0.91 0.08 0.69 0.09 0.18 0.81 0.48 0.69 0.00 0.12 0.31 0.69]
  [0.16 0.60 0.30 0.12 0.36 0.83 0.14 0.80 1.00 0.03 0.15 0.18 0.11 0.99 0.53 0.30 0.94 0.04 0.68 0.65 0.54 0.97 0.17 0.81 0.84 0.74 0.63 0.11 0.59 0.86 0.51 0.88 0.42 0.50 0.96 0.68 0.40 0.46 0.95 0.89 0.38 0.25 0.15 0.02 0.21 0.37 0.25 0.73 0.51 0.28]
  [0.87 0.73 0.82 0.57 0.66 0.65 0.00 0.06 0.03 1.00 0.60 0.67 0.55 0.27 0.61 0.37 0.51 0.31 0.03 0.49 0.47 0.73 0.69 0.00 0.29 0.75 0.00 0.19 0.57 0.35 0.85 0.71 0.22 0.50 0.13 0.86 0.89 0.35 0.65 0.72 0.53 0.12 0.61 0.52 0.96 0.64 0.68 0.30 0.16 0.27]
