D = 5;
n = [3 5 9 5 2];
N = 50;
d = [4 5 3 3 2 2 3 2 2 3 3 2 5 4 2 4 3 1 4 3 2 1 3 3 1 3 3 2 3 3 5 3 1 4 3 1 3 2 4 2 3 4 5 1 4 2 3 3 4 1];
m = [
  [1.00 0.91 0.13 0.22 0.45 0.44 0.31 0.90 0.23 0.43 0.33 0.87 0.51 0.62 0.58 0.94 0.90 0.66 0.64 0.62 0.55 0.25 0.37 0.14 0.56 0.31 0.04 0.67 0.08 0.09 0.45 0.75 0.81 0.79 0.92 0.96 0.72 0.98 0.16 0.52 0.65 0.30 0.31 0.18 0.90 0.09 0.95 0.12 0.81 0.77]
  [0.91 1.00 0.43 0.34 0.24 0.80 0.75 0.98 0.59 0.84 0.92 0.40 0.87 0.29 0.34 0.97 0.07 0.86 0.13 0.90 0.35 0.47 0.85 0.77 0.52 0.98 0.07 0.58 0.98 0.07 0.30 0.37 0.23 0.73 0.93 0.11 0.59 0.99 0.56 0.59 0.59 0.72 0.03 0.39 0.21 0.32 0.48 0.14 0.38 0.96]
  [0.13 0.43 1.00 0.83 0.73 0.49 0.38 0.04 0.48 0.35 0.69 0.77 0.11 0.25 0.41 0.05 0.84 0.66 0.57 0.07 0.22 0.58 0.16 0.19 0.91 0.45 0.09 0.82 0.73 0.75 0.10 0.49 0.20 0.95 0.84 0.79 0.26 0.43 0.40 0.09 0.21 0.31 0.96 0.50 0.17 0.20 0.55 0.76 0.19 0.77]
  [0.22 0.34 0.83 1.00 0.73 0.39 0.48 0.16 0.30 0.85 0.89 0.11 0.58 0.22 0.32 0.07 0.26 0.77 0.21 0.04 0.03 0.47 0.15 0.92 0.01 0.32 0.29 0.54 0.59 0.22 0.48 0.69 0.39 0.66 0.03 0.23 0.92 0.44 0.62 0.40 0.29 0.29 0.66 0.76 0.49 0.99 0.49 0.32 0.39 0.47]
  [0.45 0.24 0.73 0.73 1.00 0.62 0.10 0.64 0.12 0.93 0.67 0.06 0.33 0.34 0.86 0.97 0.80 0.74 0.93 0.30 0.02 0.98 1.00 0.08 0.23 0.67 0.36 0.25 0.17 0.49 0.12 0.40 0.59 0.11 0.55 0.52 0.20 0.61 0.95 0.30 0.21 0.38 0.33 0.26 0.63 0.57 0.79 0.70 0.30 0.51]
  [0.44 0.80 0.49 0.39 0.62 1.00 0.18 0.25 0.89 0.11 0.40 0.92 0.50 0.96 0.21 0.25 0.26 0.88 0.70 0.59 0.88 0.77 0.88 0.78 0.90 0.70 0.10 0.64 0.45 0.37 0.74 0.25 0.60 0.47 0.41 0.58 0.74 0.86 0.75 0.76 0.76 0.61 0.56 0.89 0.32 0.71 0.49 0.36 0.41 0.61]
  [0.31 0.75 0.38 0.48 0.10 0.18 1.00 0.43 0.53 0.11 0.47 0.75 0.50 0.10 0.06 0.85 0.45 0.45 0.20 0.02 0.79 0.86 1.00 0.86 0.25 0.89 0.88 0.76 0.93 0.42 0.76 0.89 0.55 0.89 0.90 0.62 0.74 0.12 0.54 0.29 0.38 0.04 0.17 0.68 0.10 0.22 0.46 0.63 0.35 0.80]
  [0.90 0.98 0.04 0.16 0.64 0.25 0.43 1.00 0.03 0.08 0.30 0.53 0.90 0.30 0.01 0.87 0.92 0.14 0.92 0.47 0.80 0.49 0.96 0.60 0.91 0.33 0.31 0.96 0.57 0.21 0.75 0.16 0.29 0.41 0.72 0.97 0.40 0.26 0.06 0.21 0.77 0.40 0.68 0.07 0.83 0.73 0.31 0.95 0.31 0.04]
  [0.23 0.59 0.48 0.30 0.12 0.89 0.53 0.03 1.00 0.72 0.46 0.00 0.20 0.62 0.24 0.74 0.02 0.69 0.03 0.00 0.59 0.93 0.37 0.89 0.04 0.66 0.87 0.82 0.82 0.58 0.85 0.30 0.92 0.16 0.40 0.36 0.20 0.45 0.03 0.64 0.98 0.21 0.09 0.14 0.25 0.61 0.74 0.04 0.34 0.98]
  [0.43 0.84 0.35 0.85 0.93 0.11 0.11 0.08 0.72 1.00 0.39 0.01 0.88 0.15 0.18 0.06 0.95 0.96 0.80 1.00 0.29 0.98 0.26 0.75 0.79 0.51 0.41 0.02 0.13 0.35 0.33 0.37 0.86 0.66 0.86 0.13 0.11 0.37 0.49 0.59 0.03 0.54 0.43 0.79 0.37 0.41 0.01 0.01 0.96 0.52]
