D = 9;
n = [5 1 3 2 2 4 3 4 4];
N = 50;
d = [7 6 3 1 8 3 5 9 7 9 4 6 5 2 1 8 4 3 8 9 7 4 6 5 5 9 4 5 6 6 3 9 1 2 1 6 2 3 9 3 6 8 7 8 1 7 6 2 2 1];
m = [
  [1.00 0.51 0.39 0.30 0.25 0.70 0.08 0.64 0.49 0.15 0.66 0.67 0.59 0.46 0.21 0.91 0.94 0.53 0.10 0.62 0.28 0.28 0.44 0.59 0.26 0.45 0.14 0.42 0.73 0.28 0.54 0.53 0.25 0.08 0.49 0.55 0.31 0.86 0.14 0.16 0.95 0.17 0.26 0.04 0.27 0.71 0.10 0.73 0.64 0.38]
  [0.51 1.00 0.39 0.03 0.78 0.59 0.05 1.00 0.01 0.07 0.36 0.74 0.56 0.22 0.31 0.14 0.80 0.47 0.21 0.90 0.41 0.88 0.15 0.53 0.35 0.12 0.77 1.00 0.39 0.17 0.69 0.36 0.15 0.84 0.76 0.53 0.13 0.98 0.66 0.84 0.01 0.74 0.28 0.60 0.39 0.45 0.52 0.51 0.76 0.22]
  [0.39 0.39 1.00 0.23 0.31 0.90 0.77 0.42 0.84 0.04 0.80 0.15 0.56 0.57 0.34 0.56 0.58 0.88 0.59 0.26 0.39 0.71 0.63 0.79 0.15 0.55 0.63 0.69 0.15 0.60 0.64 0.75 0.05 0.93 0.93 0.98 0.38 0.20 0.35 0.37 0.92 0.60 0.11 0.81 0.54 0.68 0.21 0.08 0.67 0.82]
  [0.30 0.03 0.23 1.00 0.80 0.14 0.52 0.37 0.03 0.42 0.84 0.82 0.93 0.08 0.20 0.22 0.20 0.67 0.54 0.46 0.15 0.31 0.27 0.92 0.41 0.67 0.32 0.66 0.85 0.88 0.01 0.43 0.15 0.08 0.28 0.43 0.46 0.33 0.48 0.07 0.11 0.83 0.81 0.43 0.85 0.87 0.04 0.61 0.05 0.91]
  [0.25 0.78 0.31 0.80 1.00 0.39 0.17 0.90 0.42 0.79 0.66 0.32 0.51 0.58 0.16 0.95 0.75 0.79 0.39 0.49 0.71 1.00 0.91 0.74 0.74 0.23 0.21 0.12 0.55 0.96 0.92 0.43 0.32 0.39 0.98 0.35 0.95 0.82 0.23 0.98 0.34 0.89 0.81 0.95 0.97 0.38 0.64 0.31 0.64 0.48]
  [0.70 0.59 0.90 0.14 0.39 1.00 0.62 0.62 0.17 0.68 0.69 0.92 0.87 0.86 0.40 0.80 0.26 0.73 0.71 0.28 0.67 0.58 0.06 0.65 0.13 0.71 0.65 0.73 0.80 0.62 0.96 0.17 0.15 0.65 0.99 0.01 0.56 0.70 0.94 0.43 0.71 0.43 0.44 0.63 0.17 0.62 0.09 0.67 0.20 0.45]
  [0.08 0.05 0.77 0.52 0.17 0.62 1.00 0.49 0.02 0.51 0.23 0.05 0.01 0.46 0.50 0.02 0.14 0.92 0.36 0.57 0.89 0.49 0.95 0.17 0.71 0.14 0.43 0.08 0.39 0.32 0.92 0.12 0.01 0.72 0.96 1.00 0.27 0.65 0.52 0.73 0.31 0.03 0.45 0.45 0.74 0.73 0.20 0.59 0.74 0.55]
  [0.64 1.00 0.42 0.37 0.90 0.62 0.49 1.00 0.54 0.75 0.17 0.91 0.62 0.72 0.38 0.82 0.54 0.06 0.26 0.83 0.44 0.18 0.58 0.93 0.16 0.66 0.25 0.53 0.85 0.26 0.21 0.77 0.69 0.35 0.26 0.88 0.96 0.33 0.60 0.21 0.68 0.88 0.52 0.28 0.19 0.44 0.36 0.82 0.49 0.59]
  [0.49 0.01 0.84 0.03 0.42 0.17 0.02 0.54 1.00 0.87 0.65 0.02 0.83 0.06 0.53 0.82 0.70 0.54 0.51 0.52 0.94 0.17 0.23 0.41 0.95 0.81 0.11 0.86 0.29 0.96 0.48 0.39 0.85 0.24 0.39 0.37 0.60 0.80 0.04 0.56 0.56 0.56 0.94 0.83 0.75 0.57 0.21 0.46 0.19 0.94]
  [0.15 0.07 0.04 0.42 0.79 0.68 0.51 0.75 0.87 1.00 0.94 0.16 0.64 0.88 0.44 0.60 0.69 0.96 0.65 0.06 0.10 0.91 0.71 0.10 0.24 0.98 0.73 0.15 0.08 0.65 0.95 0.09 0.08 0.37 0.43 0.81 0.83 0.57 0.19 0.49 0.15 0.81 0.84 0.21 0.08 1.00 0.70 0.72 0.59 0.90]
  [0.66 0.36 0.80 0.84 0.66 0.69 0.23 0.17 0.65 0.94 1.00 0.22 0.92 0.71 0.90 0.42 0.40 0.17 0.08 0.84 0.77 0.07 0.48 0.33 0.95 0.92 0.32 0.47 0.76 0.37 0.90 0.95 0.14 0.83 0.65 0.68 0.03 0.65 0.14 0.74 0.89 0.62 0.36 0.98 0.70 0.53 0.98 0.92 1.00 0.50]
