D = 3;
n = [7 4 11];
N = 50;
d = [3 3 1 1 3 2 1 3 3 3 1 3 1 1 3 3 3 1 3 2 2 2 3 3 1 1 3 3 1 1 3 1 1 2 3 2 3 3 3 3 3 3 3 2 1 1 3 2 1 2];
m = [
  [1.00 0.23 0.29 0.08 0.14 0.43 0.23 0.36 0.39 0.76 0.52 0.65 0.23 0.74 0.81 0.01 0.25 0.85 0.29 0.64 0.75 0.52 0.42 0.61 0.61 0.13 0.12 0.99 0.86 0.25 0.94 0.16 0.95 0.94 0.74 0.87 0.69 0.22 0.20 0.62 0.44 0.48 0.72 0.78 0.19 0.06 0.45 0.67 0.40 0.84]
  [0.23 1.00 0.29 0.72 0.16 0.98 0.84 0.67 0.65 0.58 0.39 0.57 0.84 0.27 0.43 0.11 0.80 1.00 0.52 0.85 0.07 0.49 0.37 0.50 0.97 0.74 0.25 0.40 0.00 0.45 0.13 0.04 0.18 0.53 0.11 0.73 0.20 0.83 0.83 0.97 0.05 0.27 0.74 0.31 0.55 0.05 0.26 0.00 0.79 0.86]
  [0.29 0.29 1.00 0.21 0.10 0.02 0.25 0.51 0.59 0.31 0.24 0.55 0.96 0.93 0.21 0.25 0.78 0.68 0.09 0.57 0.30 0.71 0.27 0.80 0.23 0.44 0.40 0.99 0.71 0.87 0.27 0.61 0.55 0.56 0.59 0.17 0.47 0.16 0.90 0.56 0.65 0.28 0.36 0.41 0.18 0.67 0.95 0.49 0.48 0.37]
  [0.08 0.72 0.21 1.00 0.89 0.19 0.21 0.69 0.36 0.88 0.79 0.07 0.78 0.88 0.82 0.12 0.43 0.64 0.98 0.97 0.79 0.67 0.74 0.22 0.07 0.87 0.12 0.69 0.92 0.61 0.57 0.03 1.00 0.48 0.86 0.38 0.76 0.07 0.42 0.77 0.98 0.72 0.11 0.66 0.12 0.47 0.61 0.88 0.63 0.18]
  [0.14 0.16 0.10 0.89 1.00 0.67 0.17 0.96 0.55 0.15 0.37 0.85 0.47 0.20 0.58 0.41 0.78 0.20 0.83 0.80 0.84 0.50 0.74 0.25 0.89 0.56 0.77 0.25 0.88 0.55 0.60 0.07 0.22 0.51 0.44 0.45 0.16 0.12 0.91 0.23 0.42 0.25 0.80 0.22 0.00 0.62 0.32 0.81 0.33 0.71]
  [0.43 0.98 0.02 0.19 0.67 1.00 0.42 0.16 0.64 0.65 0.10 0.47 0.12 0.70 0.54 0.92 0.21 0.77 0.04 0.77 0.55 0.95 0.44 0.35 0.52 0.38 0.20 0.06 0.40 0.21 0.85 0.75 0.07 0.25 0.76 0.27 0.22 0.67 0.53 0.70 0.08 0.02 0.24 0.03 0.71 0.85 0.22 0.22 0.33 0.96]
  [0.23 0.84 0.25 0.21 0.17 0.42 1.00 0.81 0.37 0.72 0.77 0.50 0.04 0.67 0.57 0.08 0.76 0.85 0.22 0.29 0.63 0.30 0.60 0.37 0.37 0.83 0.50 0.11 0.52 0.07 0.05 0.48 0.36 0.17 1.00 0.84 0.68 0.74 0.19 0.12 0.75 0.18 0.97 0.80 0.59 0.74 0.04 0.32 0.61 0.89]
  [0.36 0.67 0.51 0.69 0.96 0.16 0.81 1.00 0.70 0.33 0.32 0.33 0.54 0.88 0.19 0.03 0.20 0.54 0.54 0.59 0.47 0.52 0.81 0.29 0.00 0.81 0.14 0.28 0.38 0.73 0.78 0.28 0.17 0.31 0.68 0.41 0.87 0.46 0.96 0.69 0.50 0.23 0.43 0.56 0.02 0.67 0.02 0.14 0.17 0.02]
  [0.39 0.65 0.59 0.36 0.55 0.64 0.37 0.70 1.00 0.92 0.65 0.38 0.93 0.29 0.13 0.94 0.38 0.53 0.72 0.49 0.54 0.01 0.35 0.71 0.41 0.66 0.45 0.70 0.05 0.30 0.41 0.56 0.16 0.64 0.56 0.60 0.43 0.95 0.47 0.79 0.34 0.24 0.73 0.37 0.57 0.55 0.18 0.71 0.55 0.45]
  [0.76 0.58 0.31 0.88 0.15 0.65 0.72 0.33 0.92 1.00 0.49 0.31 0.95 0.58 0.58 0.37 0.64 0.56 0.88 0.45 0.57 0.14 0.57 0.79 0.72 0.55 0.41 0.69 0.50 0.46 0.12 0.66 0.56 0.55 0.95 0.95 0.58 0.66 0.53 0.99 0.56 0.12 0.71 0.05 0.12 0.65 0.13 0.19 0.62 0.49]
