D = 2;
n = [3 1];
N = 20;
d = [2 1 1 2 2 1 2 1 2 2 2 1 2 2 1 1 2 1 1 1];
m = [
  [1.00 0.89 0.14 0.98 0.75 0.23 0.51 0.23 0.85 0.98 0.76 0.62 0.01 0.89 0.52 0.32 0.30 0.75 0.31 0.11]
  [0.89 1.00 0.20 0.73 0.20 0.53 0.71 0.48 0.35 0.01 0.43 0.40 0.14 0.16 0.89 0.27 0.98 0.17 0.64 0.18]
  [0.14 0.20 1.00 0.18 0.17 0.96 0.17 0.64 0.09 0.60 0.45 0.57 0.05 0.34 0.12 0.07 0.06 0.54 0.84 0.81]
  [0.98 0.73 0.18 1.00 0.05 0.10 0.92 0.60 0.50 0.32 0.57 0.76 0.43 0.34 0.47 0.92 0.34 0.72 0.17 0.81]
  [0.75 0.20 0.17 0.05 1.00 0.60 0.62 0.53 0.34 0.76 0.50 0.08 0.71 0.12 0.21 0.74 0.69 0.53 0.86 0.28]
  [0.23 0.53 0.96 0.10 0.60 1.00 1.00 0.13 0.63 0.95 0.78 0.44 0.04 0.88 0.09 0.08 0.66 0.50 0.44 0.35]
  [0.51 0.71 0.17 0.92 0.62 1.00 1.00 0.73 0.75 0.25 0.48 0.96 0.24 0.65 0.85 0.83 0.31 0.46 0.06 0.66]
  [0.23 0.48 0.64 0.60 0.53 0.13 0.73 1.00 0.44 0.74 0.66 0.29 0.94 0.63 0.56 0.47 0.40 0.83 0.47 0.18]
  [0.85 0.35 0.09 0.50 0.34 0.63 0.75 0.44 1.00 0.83 0.37 0.87 0.06 0.64 0.19 0.05 0.56 0.14 0.21 0.36]
  [0.98 0.01 0.60 0.32 0.76 0.95 0.25 0.74 0.83 1.00 0.41 0.69 0.28 0.13 0.56 0.09 0.82 0.66 0.62 0.76]
  [0.76 0.43 0.45 0.57 0.50 0.78 0.48 0.66 0.37 0.41 1.00 0.84 0.85 0.27 0.12 0.16 0.88 0.40 0.35 0.72]
  [0.62 0.40 0.57 0.76 0.08 0.44 0.96 0.29 0.87 0.69 0.84 1.00 0.60 0.97 0.20 0.94 0.78 0.33 0.41 0.84]
  [0.01 0.14 0.05 0.43 0.71 0.04 0.24 0.94 0.06 0.28 0.85 0.60 1.00 0.35 0.39 0.96 0.41 0.61 0.38 0.21]
  [0.89 0.16 0.34 0.34 0.12 0.88 0.65 0.63 0.64 0.13 0.27 0.97 0.35 1.00 0.04 0.19 0.15 0.41 0.05 0.33]
  [0.52 0.89 0.12 0.47 0.21 0.09 0.85 0.56 0.19 0.56 0.12 0.20 0.39 0.04 1.00 0.87 0.49 0.10 0.78 0.39]
  [0.32 0.27 0.07 0.92 0.74 0.08 0.83 0.47 0.05 0.09 0.16 0.94 0.96 0.19 0.87 1.00 0.80 0.11 0.90 0.17]
  [0.30 0.98 0.06 0.34 0.69 0.66 0.31 0.40 0.56 0.82 0.88 0.78 0.41 0.15 0.49 0.80 1.00 0.33 0.84 0.13]
  [0.75 0.17 0.54 0.72 0.53 0.50 0.46 0.83 0.14 0.66 0.40 0.33 0.61 0.41 0.10 0.11 0.33 1.00 0.79 0.30]
  [0.31 0.64 0.84 0.17 0.86 0.44 0.06 0.47 0.21 0.62 0.35 0.41 0.38 0.05 0.78 0.90 0.84 0.79 1.00 0.49]
  [0.11 0.18 0.81 0.81 0.28 0.35 0.66 0.18 0.36 0.76 0.72 0.84 0.21 0.33 0.39 0.17 0.13 0.30 0.49 1.00]
];
