D = 3;
n = [2 6 2];
N = 20;
d = [1 3 3 1 1 2 1 3 1 2 2 2 2 1 2 1 2 2 3 2];
m = [
  [1.00 0.73 0.54 0.73 0.52 0.54 0.10 0.95 0.36 0.26 1.00 0.16 0.84 0.89 0.69 0.47 0.59 0.44 0.31 0.00]
  [0.73 1.00 0.77 0.59 0.04 0.19 0.81 0.90 0.65 0.52 0.52 0.60 0.26 0.33 0.49 0.75 0.74 0.26 0.98 0.36]
  [0.54 0.77 1.00 0.75 0.73 0.56 0.88 0.82 0.14 0.13 0.78 0.06 0.11 0.69 0.45 0.25 0.58 0.06 0.42 0.90]
  [0.73 0.59 0.75 1.00 0.32 0.63 0.28 0.92 0.43 0.74 0.59 0.99 0.77 0.38 0.92 0.65 0.41 0.89 0.22 0.56]
  [0.52 0.04 0.73 0.32 1.00 0.14 0.92 0.51 0.00 0.41 0.91 0.58 0.01 0.18 0.19 0.92 0.98 0.72 0.99 0.31]
  [0.54 0.19 0.56 0.63 0.14 1.00 0.04 0.92 0.79 0.93 0.20 0.24 0.22 0.07 0.05 0.45 0.06 0.59 0.21 0.89]
  [0.10 0.81 0.88 0.28 0.92 0.04 1.00 0.99 0.85 0.94 0.45 0.26 0.24 0.72 0.16 0.31 0.97 0.07 0.23 0.40]
  [0.95 0.90 0.82 0.92 0.51 0.92 0.99 1.00 0.96 0.50 0.33 0.12 0.26 0.92 0.82 0.03 0.84 0.01 0.60 0.10]
  [0.36 0.65 0.14 0.43 0.00 0.79 0.85 0.96 1.00 0.91 0.19 0.33 0.83 0.26 0.58 0.23 0.64 0.96 0.86 0.83]
  [0.26 0.52 0.13 0.74 0.41 0.93 0.94 0.50 0.91 1.00 0.32 0.13 0.98 0.20 0.39 0.46 0.33 0.45 0.13 0.96]
  [1.00 0.52 0.78 0.59 0.91 0.20 0.45 0.33 0.19 0.32 1.00 0.40 0.78 0.13 0.14 0.75 0.15 0.69 0.05 0.94]
  [0.16 0.60 0.06 0.99 0.58 0.24 0.26 0.12 0.33 0.13 0.40 1.00 0.12 0.73 0.32 0.73 0.30 0.93 0.03 0.45]
  [0.84 0.26 0.11 0.77 0.01 0.22 0.24 0.26 0.83 0.98 0.78 0.12 1.00 0.34 0.59 0.79 0.88 0.42 0.70 0.33]
  [0.89 0.33 0.69 0.38 0.18 0.07 0.72 0.92 0.26 0.20 0.13 0.73 0.34 1.00 0.97 0.12 0.28 0.16 0.78 0.19]
  [0.69 0.49 0.45 0.92 0.19 0.05 0.16 0.82 0.58 0.39 0.14 0.32 0.59 0.97 1.00 0.59 0.39 0.66 0.31 0.00]
  [0.47 0.75 0.25 0.65 0.92 0.45 0.31 0.03 0.23 0.46 0.75 0.73 0.79 0.12 0.59 1.00 0.63 0.12 0.55 0.09]
  [0.59 0.74 0.58 0.41 0.98 0.06 0.97 0.84 0.64 0.33 0.15 0.30 0.88 0.28 0.39 0.63 1.00 0.93 0.24 0.49]
  [0.44 0.26 0.06 0.89 0.72 0.59 0.07 0.01 0.96 0.45 0.69 0.93 0.42 0.16 0.66 0.12 0.93 1.00 0.89 0.75]
  [0.31 0.98 0.42 0.22 0.99 0.21 0.23 0.60 0.86 0.13 0.05 0.03 0.70 0.78 0.31 0.55 0.24 0.89 1.00 0.02]
  [0.00 0.36 0.90 0.56 0.31 0.89 0.40 0.10 0.83 0.96 0.94 0.45 0.33 0.19 0.00 0.09 0.49 0.75 0.02 1.00]
];
