D = 3;
n = [6 4 4];
N = 20;
d = [3 2 1 1 2 1 3 2 1 1 3 3 1 1 3 2 2 2 1 2];
m = [
  [1.00 0.46 0.23 0.53 0.43 0.52 0.10 0.66 0.39 0.18 0.96 0.71 0.75 0.65 0.19 0.83 0.12 0.27 0.05 0.60]
  [0.46 1.00 0.86 0.45 0.99 0.89 0.67 0.06 0.69 0.19 0.79 0.14 0.06 0.49 0.33 0.05 0.90 0.78 0.47 0.84]
  [0.23 0.86 1.00 0.41 0.84 0.11 0.99 0.22 0.82 0.43 0.13 0.95 0.63 0.45 0.16 0.22 0.08 0.88 0.65 0.69]
  [0.53 0.45 0.41 1.00 0.34 0.48 0.85 0.47 0.02 0.44 0.43 0.38 0.54 0.23 0.85 0.67 0.79 0.71 0.30 0.17]
  [0.43 0.99 0.84 0.34 1.00 0.05 0.56 0.95 0.08 0.98 0.48 0.35 0.25 0.12 0.24 0.23 0.08 0.95 0.28 0.66]
  [0.52 0.89 0.11 0.48 0.05 1.00 0.70 0.72 0.59 0.18 0.20 0.51 0.89 0.41 0.95 0.25 0.13 0.11 0.55 0.23]
  [0.10 0.67 0.99 0.85 0.56 0.70 1.00 0.43 0.25 0.02 0.38 0.10 0.73 0.89 0.13 0.25 0.39 0.19 0.39 0.86]
  [0.66 0.06 0.22 0.47 0.95 0.72 0.43 1.00 0.00 0.53 0.09 0.27 0.49 0.49 0.35 0.11 0.41 0.35 0.28 0.62]
  [0.39 0.69 0.82 0.02 0.08 0.59 0.25 0.00 1.00 0.48 0.84 0.94 0.00 0.14 0.19 0.77 0.73 0.68 0.91 0.55]
  [0.18 0.19 0.43 0.44 0.98 0.18 0.02 0.53 0.48 1.00 0.09 0.20 0.84 0.05 0.99 0.55 0.86 0.83 0.21 0.00]
  [0.96 0.79 0.13 0.43 0.48 0.20 0.38 0.09 0.84 0.09 1.00 0.88 0.37 0.25 0.53 0.16 0.60 0.06 0.38 0.12]
  [0.71 0.14 0.95 0.38 0.35 0.51 0.10 0.27 0.94 0.20 0.88 1.00 0.67 0.38 0.81 0.57 0.40 0.21 0.49 0.33]
  [0.75 0.06 0.63 0.54 0.25 0.89 0.73 0.49 0.00 0.84 0.37 0.67 1.00 0.21 0.57 0.42 0.98 0.57 0.45 0.21]
  [0.65 0.49 0.45 0.23 0.12 0.41 0.89 0.49 0.14 0.05 0.25 0.38 0.21 1.00 0.12 0.15 0.21 0.52 0.02 0.12]
  [0.19 0.33 0.16 0.85 0.24 0.95 0.13 0.35 0.19 0.99 0.53 0.81 0.57 0.12 1.00 0.18 0.65 0.44 0.91 0.98]
  [0.83 0.05 0.22 0.67 0.23 0.25 0.25 0.11 0.77 0.55 0.16 0.57 0.42 0.15 0.18 1.00 0.91 0.16 0.66 0.08]
  [0.12 0.90 0.08 0.79 0.08 0.13 0.39 0.41 0.73 0.86 0.60 0.40 0.98 0.21 0.65 0.91 1.00 0.24 0.93 0.99]
  [0.27 0.78 0.88 0.71 0.95 0.11 0.19 0.35 0.68 0.83 0.06 0.21 0.57 0.52 0.44 0.16 0.24 1.00 0.30 0.08]
  [0.05 0.47 0.65 0.30 0.28 0.55 0.39 0.28 0.91 0.21 0.38 0.49 0.45 0.02 0.91 0.66 0.93 0.30 1.00 0.67]
  [0.60 0.84 0.69 0.17 0.66 0.23 0.86 0.62 0.55 0.00 0.12 0.33 0.21 0.12 0.98 0.08 0.99 0.08 0.67 1.00]
];
