D = 4;
n = [2 3 4 4];
N = 20;
d = [1 1 3 2 1 4 4 1 2 4 4 3 4 3 3 3 2 2 3 2];
m = [
  [1.00 0.60 0.21 0.87 0.63 0.34 0.32 0.56 0.54 0.88 0.71 0.83 0.17 0.62 0.63 0.23 0.45 0.86 0.54 0.22]
  [0.60 1.00 0.91 0.02 0.03 0.07 0.35 0.25 0.46 0.37 0.25 0.23 0.57 0.48 0.88 0.72 0.01 0.01 0.22 0.27]
  [0.21 0.91 1.00 0.11 0.03 0.63 0.48 0.76 0.31 0.94 0.61 0.91 0.48 0.62 0.87 0.20 0.48 0.33 0.37 0.67]
  [0.87 0.02 0.11 1.00 0.14 0.22 0.43 0.92 0.88 0.08 0.64 0.47 0.94 0.97 0.36 0.11 0.09 0.24 0.00 1.00]
  [0.63 0.03 0.03 0.14 1.00 0.60 0.04 0.14 0.35 0.70 0.78 0.17 0.37 0.80 0.28 0.31 0.20 0.55 0.03 0.21]
  [0.34 0.07 0.63 0.22 0.60 1.00 0.74 0.46 0.78 0.98 0.27 0.50 0.42 0.33 0.90 0.61 0.31 0.74 0.66 0.88]
  [0.32 0.35 0.48 0.43 0.04 0.74 1.00 0.72 0.88 0.74 0.68 0.19 0.68 0.31 0.82 0.55 0.43 0.90 0.95 0.73]
  [0.56 0.25 0.76 0.92 0.14 0.46 0.72 1.00 0.69 0.13 0.23 0.52 0.45 0.90 0.48 0.80 0.59 0.96 0.71 0.19]
  [0.54 0.46 0.31 0.88 0.35 0.78 0.88 0.69 1.00 0.91 0.22 0.50 0.17 0.50 0.60 0.36 0.16 0.05 0.11 0.38]
  [0.88 0.37 0.94 0.08 0.70 0.98 0.74 0.13 0.91 1.00 0.23 0.10 0.66 0.38 0.37 0.08 0.13 0.23 0.16 0.91]
  [0.71 0.25 0.61 0.64 0.78 0.27 0.68 0.23 0.22 0.23 1.00 0.19 0.60 0.32 0.00 0.69 0.17 0.69 0.97 0.57]
  [0.83 0.23 0.91 0.47 0.17 0.50 0.19 0.52 0.50 0.10 0.19 1.00 0.31 0.35 0.81 0.15 0.10 0.19 0.97 0.79]
  [0.17 0.57 0.48 0.94 0.37 0.42 0.68 0.45 0.17 0.66 0.60 0.31 1.00 0.02 1.00 0.99 0.63 0.24 0.15 0.27]
  [0.62 0.48 0.62 0.97 0.80 0.33 0.31 0.90 0.50 0.38 0.32 0.35 0.02 1.00 0.38 0.73 0.81 0.06 0.03 0.42]
  [0.63 0.88 0.87 0.36 0.28 0.90 0.82 0.48 0.60 0.37 0.00 0.81 1.00 0.38 1.00 0.47 0.26 0.62 0.17 0.84]
  [0.23 0.72 0.20 0.11 0.31 0.61 0.55 0.80 0.36 0.08 0.69 0.15 0.99 0.73 0.47 1.00 0.00 0.37 0.75 0.92]
  [0.45 0.01 0.48 0.09 0.20 0.31 0.43 0.59 0.16 0.13 0.17 0.10 0.63 0.81 0.26 0.00 1.00 0.31 0.73 0.64]
  [0.86 0.01 0.33 0.24 0.55 0.74 0.90 0.96 0.05 0.23 0.69 0.19 0.24 0.06 0.62 0.37 0.31 1.00 0.45 0.66]
  [0.54 0.22 0.37 0.00 0.03 0.66 0.95 0.71 0.11 0.16 0.97 0.97 0.15 0.03 0.17 0.75 0.73 0.45 1.00 0.84]
  [0.22 0.27 0.67 1.00 0.21 0.88 0.73 0.19 0.38 0.91 0.57 0.79 0.27 0.42 0.84 0.92 0.64 0.66 0.84 1.00]
];
